timestamp,price,position,equity
1765123200.1411872,131.936,0.0,203.988539
1765123200.7145789,131.925,0.0,203.988539
1765123201.2879128,131.905,0.0,203.988539
1765123201.8619297,131.894,0.0,203.988539
1765123202.4347548,131.883,0.0,203.988539
1765123203.0078,131.862,0.0,203.988539
1765123203.580869,131.773,0.0,203.988539
1765123204.1538265,131.676,0.0,203.988539
1765123204.7301276,131.667,0.0,203.988539
1765123205.3034408,131.731,0.0,203.988539
1765123207.9498334,131.719,0.0,203.988539
1765123208.609482,131.719,0.0,203.988539
1765123209.1823382,131.672,0.0,203.988539
1765123209.7558377,131.674,0.0,203.988539
1765123210.3288214,131.605,0.0,203.988539
1765123210.9078035,131.606,0.0,203.988539
1765123211.4812655,131.58,0.0,203.988539
1765123212.054867,131.604,0.0,203.988539
1765123214.7018037,131.557,0.0,203.988539
1765123215.2747886,131.536,0.0,203.988539
1765123215.8483405,131.514,0.0,203.988539
1765123216.4212372,131.527,0.0,203.988539
1765123216.994992,131.527,0.0,203.988539
1765123217.567686,131.549,0.0,203.988539
1765123218.1406207,131.571,0.0,203.988539
1765123218.79594,131.582,0.0,203.988539
1765123221.4413433,131.555,0.0,203.988539
1765123222.0147238,131.546,0.0,203.988539
1765123222.587729,131.544,0.0,203.988539
1765123223.1612282,131.556,0.0,203.988539
1765123223.7346127,131.601,0.0,203.988539
1765123224.3080163,131.59,0.0,203.988539
1765123224.881066,131.59,0.0,203.988539
1765123225.4543254,131.586,0.0,203.988539
1765123226.027852,131.586,0.0,203.988539
1765123226.6008542,131.58,0.0,203.988539
1765123227.1746247,131.587,0.0,203.988539
1765123227.7481818,131.587,0.0,203.988539
1765123230.3970015,131.621,0.0,203.988539
1765123231.051658,131.621,0.0,203.988539
1765123231.627106,131.621,0.0,203.988539
1765123232.2004442,131.621,0.0,203.988539
1765123232.7737868,131.588,0.0,203.988539
1765123233.3469675,131.588,0.0,203.988539
1765123233.9206073,131.583,0.0,203.988539
1765123234.4942255,131.583,0.0,203.988539
1765123237.139301,131.544,0.0,203.988539
1765123237.7144578,131.517,0.0,203.988539
1765123238.2878206,131.518,0.0,203.988539
1765123238.860648,131.524,0.0,203.988539
1765123239.4347682,131.524,0.0,203.988539
1765123240.0079978,131.524,0.0,203.988539
1765123240.5809996,131.56,0.0,203.988539
1765123241.230614,131.526,0.0,203.988539
1765123243.877609,131.45,0.0,203.988539
1765123244.450715,131.413,0.0,203.988539
1765123245.0246646,131.395,0.0,203.988539
1765123245.6019812,131.392,0.0,203.988539
1765123246.1846938,131.411,0.0,203.988539
1765123246.7576182,131.419,0.0,203.988539
1765123247.3356612,131.41,0.0,203.988539
1765123247.9083958,131.395,0.0,203.988539
1765123248.4814332,131.386,0.0,203.988539
1765123249.054202,131.393,0.0,203.988539
1765123249.6280828,131.404,0.0,203.988539
1765123250.2012515,131.404,0.0,203.988539
1765123252.8492334,131.387,0.0,203.988539
1765123253.5093145,131.387,0.0,203.988539
1765123254.0824783,131.386,0.0,203.988539
1765123254.6553607,131.394,0.0,203.988539
1765123255.2285843,131.394,0.0,203.988539
1765123255.8016732,131.394,0.0,203.988539
1765123256.3746526,131.389,0.0,203.988539
1765123256.9481664,131.39,0.0,203.988539
1765123259.596855,131.379,0.0,203.988539
1765123260.1711414,131.386,0.0,203.988539
1765123260.744298,131.39,0.0,203.988539
1765123261.3180542,131.397,0.0,203.988539
1765123261.8909197,131.442,0.0,203.988539
1765123262.464242,131.408,0.0,203.988539
1765123263.037681,131.408,0.0,203.988539
1765123263.698278,131.415,0.0,203.988539
1765123266.3451135,131.483,0.0,203.988539
1765123266.9178061,131.501,0.0,203.988539
1765123267.491462,131.498,0.0,203.988539
1765123268.0652165,131.474,0.0,203.988539
1765123268.6383371,131.481,0.0,203.988539
1765123269.2115479,131.48,0.0,203.988539
1765123269.7847664,131.48,0.0,203.988539
1765123270.357925,131.481,0.0,203.988539
1765123270.9308746,131.477,0.0,203.988539
1765123271.5056958,131.476,0.0,203.988539
1765123272.081184,131.478,0.0,203.988539
1765123272.6542873,131.473,0.0,203.988539
1765123275.3015797,131.487,0.0,203.988539
1765123275.9665349,131.483,0.0,203.988539
1765123276.5407033,131.491,0.0,203.988539
1765123277.1134152,131.541,0.0,203.988539
1765123277.6868818,131.524,0.0,203.988539
1765123278.2613723,131.524,0.0,203.988539
1765123278.8347507,131.524,0.0,203.988539
1765123279.4082208,131.539,0.0,203.988539
1765123282.056392,131.511,0.0,203.988539
1765123282.6293168,131.505,0.0,203.988539
1765123283.202673,131.505,0.0,203.988539
1765123283.7763808,131.504,0.0,203.988539
1765123284.3498151,131.483,0.0,203.988539
1765123284.9228408,131.483,0.0,203.988539
1765123285.4960144,131.491,0.0,203.988539
1765123286.1604085,131.491,0.0,203.988539
1765123288.8107452,131.455,0.0,203.988539
1765123289.3835268,131.442,0.0,203.988539
1765123289.9565783,131.442,0.0,203.988539
1765123290.529714,131.428,0.0,203.988539
1765123291.103647,131.428,0.0,203.988539
1765123291.6794693,131.397,0.0,203.988539
1765123292.2570229,131.384,0.0,203.988539
1765123292.830229,131.351,0.0,203.988539
1765123293.4049027,131.343,0.0,203.988539
1765123293.9784648,131.27,0.0,203.988539
1765123294.5512586,131.219,0.0,203.988539
1765123297.198605,131.218,0.0,203.988539
1765123297.8569188,131.242,0.0,203.988539
1765123298.429715,131.23,0.0,203.988539
1765123299.0030773,131.208,0.0,203.988539
1765123299.5762203,131.224,0.0,203.988539
1765123300.1500769,131.247,0.0,203.988539
