timestamp,datetime_utc,datetime_bj,action,price,size,position_before,position_after,equity,pnl,reason,ema_fast,ema_slow,gap_bps,signal
1766129340.5366926,2025-12-19 07:29:00,2025-12-19 15:29:00,BarData,124.105,0,-1.0,-1.0,196.044713,0.0,✅ 触发交易,124.105,124.492,31.2,-1
1766129400.6499956,2025-12-19 07:30:00,2025-12-19 15:30:00,BarData,124.115,0,-1.0,-1.0,195.984713,0.0,✅ 触发交易,124.115,124.480,29.4,-1
1766129461.6018398,2025-12-19 07:31:01,2025-12-19 15:31:01,BarData,124.272,0,-1.0,-1.0,195.786713,0.0,✅ 触发交易,124.272,124.473,16.2,-1
1766129520.3614151,2025-12-19 07:32:00,2025-12-19 15:32:00,BarData,124.157,0,-1.0,-1.0,195.867713,0.0,✅ 触发交易,124.157,124.463,24.6,-1
1766129580.8063223,2025-12-19 07:33:00,2025-12-19 15:33:00,BarData,123.804,0,-1.0,-1.0,195.95171299999998,0.0,✅ 触发交易,123.804,124.441,51.5,-1
1766129640.5874357,2025-12-19 07:34:00,2025-12-19 15:34:00,BarData,123.988,0,-1.0,-1.0,196.142713,0.0,✅ 触发交易,123.988,124.426,35.3,-1
1766129700.5146875,2025-12-19 07:35:00,2025-12-19 15:35:00,BarData,124.021,0,-1.0,-1.0,196.142713,0.0,✅ 触发交易,124.021,124.413,31.6,-1
1766129760.7371063,2025-12-19 07:36:00,2025-12-19 15:36:00,BarData,124.18,0,-1.0,-1.0,196.000713,0.0,✅ 触发交易,124.180,124.405,18.1,-1
1766129820.2839863,2025-12-19 07:37:00,2025-12-19 15:37:00,BarData,124.286,0,-1.0,-1.0,195.79671299999998,0.0,❌ 震荡 (Gap 9.3 < 10),124.286,124.401,9.3,0
1766129820.9850512,2025-12-19 07:37:00,2025-12-19 15:37:00,PnlRecord,124.286,0,0,0,195.79671299999998,0.7236122724641685,空,124.286,124.401,9.3,0
1766129821.2907536,2025-12-19 07:37:01,2025-12-19 15:37:01,CloseSignal,124.286,1.0,-1.0,0,195.79671299999998,0.0,Strategy_TrendEnd,124.286,124.401,9.3,0
1766129880.5607295,2025-12-19 07:38:00,2025-12-19 15:38:00,BarData,124.416,0,0.0,0.0,195.820713,0.0,❌ 震荡 (Gap 1.1 < 10),124.416,124.402,1.1,0
1766129940.0877154,2025-12-19 07:39:00,2025-12-19 15:39:00,BarData,124.302,0,0.0,0.0,195.820713,0.0,❌ 震荡 (Gap 7.8 < 10),124.302,124.399,7.8,0
1766130000.3538835,2025-12-19 07:40:00,2025-12-19 15:40:00,BarData,124.23,0,0.0,0.0,195.820713,0.0,✅ 触发交易,124.230,124.393,13.1,-1
1766130004.3436072,2025-12-19 07:40:04,2025-12-19 15:40:04,Strategy_Open,124.23,1.0,0,-1.0,195.80571300000003,0.0,Strategy_Signal,124.230,124.393,13.1,-1
1766130060.3382835,2025-12-19 07:41:00,2025-12-19 15:41:00,BarData,124.236,0,-1.0,-1.0,195.79971300000003,0.0,✅ 触发交易,124.236,124.388,12.2,-1
1766130120.2907612,2025-12-19 07:42:00,2025-12-19 15:42:00,BarData,124.251,0,-1.0,-1.0,195.81571300000002,0.0,✅ 触发交易,124.251,124.383,10.7,-1
1766130180.4056885,2025-12-19 07:43:00,2025-12-19 15:43:00,BarData,124.248,0,-1.0,-1.0,195.782713,0.0,✅ 触发交易,124.248,124.379,10.5,-1
1766130241.7431757,2025-12-19 07:44:01,2025-12-19 15:44:01,BarData,124.279,0,-1.0,-1.0,195.743713,0.0,❌ 震荡 (Gap 7.8 < 10),124.279,124.376,7.8,0
1766130242.455335,2025-12-19 07:44:02,2025-12-19 15:44:02,PnlRecord,124.279,0,0,0,195.743713,-0.4266417658138978,空,124.279,124.376,7.8,0
1766130242.7546527,2025-12-19 07:44:02,2025-12-19 15:44:02,CloseSignal,124.279,1.0,-1.0,0,195.743713,0.0,Strategy_TrendEnd,124.279,124.376,7.8,0
1766130300.8649383,2025-12-19 07:45:00,2025-12-19 15:45:00,BarData,124.253,0,0.0,0.0,195.778713,0.0,❌ 震荡 (Gap 9.5 < 10),124.253,124.372,9.5,0
1766130360.6681168,2025-12-19 07:46:00,2025-12-19 15:46:00,BarData,124.262,0,0.0,0.0,195.778713,0.0,❌ 震荡 (Gap 8.5 < 10),124.262,124.368,8.5,0
1766130420.7583225,2025-12-19 07:47:00,2025-12-19 15:47:00,BarData,124.225,0,0.0,0.0,195.778713,0.0,✅ 触发交易,124.225,124.363,11.1,-1
1766130424.622015,2025-12-19 07:47:04,2025-12-19 15:47:04,Strategy_Open,124.225,1.0,0,-1.0,195.760713,0.0,Strategy_Signal,124.225,124.363,11.1,-1
1766130480.4193223,2025-12-19 07:48:00,2025-12-19 15:48:00,BarData,124.294,0,-1.0,-1.0,195.669713,0.0,❌ 震荡 (Gap 5.4 < 10),124.294,124.361,5.4,0
1766130481.127156,2025-12-19 07:48:01,2025-12-19 15:48:01,PnlRecord,124.294,0,0,0,195.669713,-0.5634981968057153,空,124.294,124.361,5.4,0
1766130481.439875,2025-12-19 07:48:01,2025-12-19 15:48:01,CloseSignal,124.294,1.0,-1.0,0,195.669713,0.0,Strategy_TrendEnd,124.294,124.361,5.4,0
1766130540.5801709,2025-12-19 07:49:00,2025-12-19 15:49:00,BarData,124.162,0,0.0,0.0,195.745713,0.0,✅ 触发交易,124.162,124.355,15.5,-1
1766130544.4676902,2025-12-19 07:49:04,2025-12-19 15:49:04,Strategy_Open,124.162,1.0,0,-1.0,195.730713,0.0,Strategy_Signal,124.162,124.355,15.5,-1
1766130578.0780406,2025-12-19 07:49:38,2025-12-19 15:49:38,SL,124.272,1.0,-1.0,0.0,195.61007,0.0,🛡️ 止损 (-1.02%),124.162,124.355,15.5,-1
1766130578.0784178,2025-12-19 07:49:38,2025-12-19 15:49:38,PnlRecord,124.272,0,0,0,195.680713,-1.022997301542628,空,124.162,124.355,15.5,-1
1766130600.4359531,2025-12-19 07:50:00,2025-12-19 15:50:00,BarData,124.222,0,0.0,0.0,195.61007,0.0,✅ 触发交易,124.222,124.350,10.3,-1
1766130604.3247178,2025-12-19 07:50:04,2025-12-19 15:50:04,Strategy_Open,124.222,1.0,0,-1.0,195.60707000000002,0.0,Strategy_Signal,124.222,124.350,10.3,-1
1766130660.2042887,2025-12-19 07:51:00,2025-12-19 15:51:00,BarData,124.22,0,-1.0,-1.0,195.62807,0.0,✅ 触发交易,124.220,124.346,10.1,-1
1766130720.825488,2025-12-19 07:52:00,2025-12-19 15:52:00,BarData,124.342,0,-1.0,-1.0,195.51807,0.0,❌ 震荡 (Gap 0.3 < 10),124.342,124.346,0.3,0
1766130721.5304077,2025-12-19 07:52:01,2025-12-19 15:52:01,PnlRecord,124.342,0,0,0,195.51807,-0.917667514570019,空,124.342,124.346,0.3,0
1766130722.1574643,2025-12-19 07:52:02,2025-12-19 15:52:02,CloseSignal,124.342,1.0,-1.0,0,195.51807,0.0,Strategy_TrendEnd,124.342,124.346,0.3,0
1766130780.4088135,2025-12-19 07:53:00,2025-12-19 15:53:00,BarData,124.454,0,0.0,0.0,195.48107,0.0,❌ 震荡 (Gap 8.4 < 10),124.454,124.349,8.4,0
1766130840.1120925,2025-12-19 07:54:00,2025-12-19 15:54:00,BarData,124.352,0,0.0,0.0,195.48107,0.0,❌ 震荡 (Gap 0.2 < 10),124.352,124.349,0.2,0
1766130901.5699863,2025-12-19 07:55:01,2025-12-19 15:55:01,BarData,124.276,0,0.0,0.0,195.48107,0.0,❌ 震荡 (Gap 5.7 < 10),124.276,124.347,5.7,0
1766130960.8171895,2025-12-19 07:56:00,2025-12-19 15:56:00,BarData,124.288,0,0.0,0.0,195.48107,0.0,❌ 震荡 (Gap 4.6 < 10),124.288,124.345,4.6,0
1766131020.5627902,2025-12-19 07:57:00,2025-12-19 15:57:00,BarData,124.341,0,0.0,0.0,195.48107,0.0,❌ 震荡 (Gap 0.3 < 10),124.341,124.345,0.3,0
1766131080.1691728,2025-12-19 07:58:00,2025-12-19 15:58:00,BarData,124.3,0,0.0,0.0,195.48107,0.0,❌ 震荡 (Gap 3.5 < 10),124.300,124.343,3.5,0
1766131140.601327,2025-12-19 07:59:00,2025-12-19 15:59:00,BarData,124.324,0,0.0,0.0,195.48107,0.0,❌ 震荡 (Gap 1.5 < 10),124.324,124.343,1.5,0
1766131202.6250718,2025-12-19 08:00:02,2025-12-19 16:00:02,BarData,124.368,0,0.0,0.0,195.48107,0.0,❌ 震荡 (Gap 2.0 < 10),124.368,124.344,2.0,0
1766131260.4968708,2025-12-19 08:01:00,2025-12-19 16:01:00,BarData,124.399,0,0.0,0.0,195.48107,0.0,❌ 震荡 (Gap 4.3 < 10),124.399,124.345,4.3,0
1766131320.2023778,2025-12-19 08:02:00,2025-12-19 16:02:00,BarData,124.578,0,0.0,0.0,195.48107,0.0,✅ 触发交易,124.578,124.353,18.1,1
1766131324.2250228,2025-12-19 08:02:04,2025-12-19 16:02:04,Strategy_Open,124.578,1.0,0,1.0,195.48406999999997,0.0,Strategy_Signal,124.578,124.353,18.1,1
1766131382.4753962,2025-12-19 08:03:02,2025-12-19 16:03:02,BarData,124.619,0,1.0,1.0,195.59206999999998,0.0,✅ 触发交易,124.619,124.362,20.6,1
1766131440.385257,2025-12-19 08:04:00,2025-12-19 16:04:00,BarData,124.617,0,1.0,1.0,195.51207,0.0,✅ 触发交易,124.617,124.370,19.8,1
1766131478.2466054,2025-12-19 08:04:38,2025-12-19 16:04:38,SL,124.428,1.0,1.0,0.0,195.22107,0.0,🛡️ 止损 (-1.13%),124.617,124.370,19.8,1
1766131478.246891,2025-12-19 08:04:38,2025-12-19 16:04:38,PnlRecord,124.428,0,0,0,195.50306999999998,-1.131902800857399,多,124.617,124.370,19.8,1
1766131500.6656392,2025-12-19 08:05:00,2025-12-19 16:05:00,BarData,124.331,0,0.0,0.0,195.22107,0.0,❌ 震荡 (Gap 3.0 < 10),124.331,124.369,3.0,0
1766131560.23898,2025-12-19 08:06:00,2025-12-19 16:06:00,BarData,124.378,0,0.0,0.0,195.22107,0.0,❌ 震荡 (Gap 0.7 < 10),124.378,124.369,0.7,0
1766131620.7005398,2025-12-19 08:07:00,2025-12-19 16:07:00,BarData,124.392,0,0.0,0.0,195.22107,0.0,❌ 震荡 (Gap 1.8 < 10),124.392,124.370,1.8,0
1766131680.0858207,2025-12-19 08:08:00,2025-12-19 16:08:00,BarData,124.446,0,0.0,0.0,195.22107,0.0,❌ 震荡 (Gap 5.9 < 10),124.446,124.372,5.9,0
1766131740.4417431,2025-12-19 08:09:00,2025-12-19 16:09:00,BarData,124.469,0,0.0,0.0,195.22107,0.0,❌ 震荡 (Gap 7.5 < 10),124.469,124.376,7.5,0
1766131800.5231078,2025-12-19 08:10:00,2025-12-19 16:10:00,BarData,124.321,0,0.0,0.0,195.22107,0.0,❌ 震荡 (Gap 4.2 < 10),124.321,124.374,4.2,0
1766131861.207489,2025-12-19 08:11:01,2025-12-19 16:11:01,BarData,124.328,0,0.0,0.0,195.22107,0.0,❌ 震荡 (Gap 3.6 < 10),124.328,124.372,3.6,0
1766131920.4210567,2025-12-19 08:12:00,2025-12-19 16:12:00,BarData,124.323,0,0.0,0.0,195.22107,0.0,❌ 震荡 (Gap 3.8 < 10),124.323,124.371,3.8,0
1766131980.3744917,2025-12-19 08:13:00,2025-12-19 16:13:00,BarData,124.074,0,0.0,0.0,195.22107,0.0,✅ 触发交易,124.074,124.361,23.1,-1
1766131984.2343783,2025-12-19 08:13:04,2025-12-19 16:13:04,Strategy_Open,124.074,1.0,0,-1.0,195.21607,0.0,Strategy_Signal,124.074,124.361,23.1,-1
1766131997.2348938,2025-12-19 08:13:17,2025-12-19 16:13:17,SL,124.231,1.0,-1.0,0.0,195.09507,0.0,🛡️ 止损 (-1.03%),124.074,124.361,23.1,-1
1766131997.2351635,2025-12-19 08:13:17,2025-12-19 16:13:17,PnlRecord,124.231,0,0,0,195.20707,-1.031401335987044,空,124.074,124.361,23.1,-1
1766132040.1671097,2025-12-19 08:14:00,2025-12-19 16:14:00,BarData,124.218,0,0.0,0.0,195.09507,0.0,✅ 触发交易,124.218,124.356,11.1,-1
1766132044.0396895,2025-12-19 08:14:04,2025-12-19 16:14:04,Strategy_Open,124.218,1.0,0,-1.0,195.06807,0.0,Strategy_Signal,124.218,124.356,11.1,-1
1766132090.2989218,2025-12-19 08:14:50,2025-12-19 16:14:50,SL,124.333,1.0,-1.0,0.0,194.955535,0.0,🛡️ 止损 (-1.06%),124.218,124.356,11.1,-1
1766132090.29923,2025-12-19 08:14:50,2025-12-19 16:14:50,PnlRecord,124.333,0,0,0,195.04407,-1.0627933752546679,空,124.218,124.356,11.1,-1
1766132100.5234816,2025-12-19 08:15:00,2025-12-19 16:15:00,BarData,124.286,0,0.0,0.0,194.955535,0.0,❌ 震荡 (Gap 5.5 < 10),124.286,124.354,5.5,0
1766132160.9079404,2025-12-19 08:16:00,2025-12-19 16:16:00,BarData,124.323,0,0.0,0.0,194.955535,0.0,❌ 震荡 (Gap 2.4 < 10),124.323,124.353,2.4,0
1766132220.8209445,2025-12-19 08:17:00,2025-12-19 16:17:00,BarData,124.359,0,0.0,0.0,194.955535,0.0,❌ 震荡 (Gap 0.5 < 10),124.359,124.353,0.5,0
1766132280.5385919,2025-12-19 08:18:00,2025-12-19 16:18:00,BarData,124.443,0,0.0,0.0,194.955535,0.0,❌ 震荡 (Gap 7.0 < 10),124.443,124.356,7.0,0
1766132340.4487202,2025-12-19 08:19:00,2025-12-19 16:19:00,BarData,124.219,0,0.0,0.0,194.955535,0.0,✅ 触发交易,124.219,124.352,10.7,-1
1766132344.3105118,2025-12-19 08:19:04,2025-12-19 16:19:04,Strategy_Open,124.219,1.0,0,-1.0,194.941535,0.0,Strategy_Signal,124.219,124.352,10.7,-1
1766132401.3275511,2025-12-19 08:20:01,2025-12-19 16:20:01,BarData,124.29,0,-1.0,-1.0,194.870535,0.0,❌ 震荡 (Gap 4.8 < 10),124.290,124.350,4.8,0
1766132402.0007353,2025-12-19 08:20:02,2025-12-19 16:20:02,PnlRecord,124.29,0,0,0,194.870535,-0.6762958311192951,空,124.290,124.350,4.8,0
1766132402.3229291,2025-12-19 08:20:02,2025-12-19 16:20:02,CloseSignal,124.29,1.0,-1.0,0,194.870535,0.0,Strategy_TrendEnd,124.290,124.350,4.8,0
1766132460.2613568,2025-12-19 08:21:00,2025-12-19 16:21:00,BarData,124.3,0,0.0,0.0,194.871535,0.0,❌ 震荡 (Gap 3.9 < 10),124.300,124.348,3.9,0
1766132520.62449,2025-12-19 08:22:00,2025-12-19 16:22:00,BarData,124.312,0,0.0,0.0,194.871535,0.0,❌ 震荡 (Gap 2.8 < 10),124.312,124.347,2.8,0
1766132580.0908751,2025-12-19 08:23:00,2025-12-19 16:23:00,BarData,124.321,0,0.0,0.0,194.871535,0.0,❌ 震荡 (Gap 2.0 < 10),124.321,124.346,2.0,0
1766132640.1911335,2025-12-19 08:24:00,2025-12-19 16:24:00,BarData,124.286,0,0.0,0.0,194.871535,0.0,❌ 震荡 (Gap 4.7 < 10),124.286,124.344,4.7,0
1766132700.29095,2025-12-19 08:25:00,2025-12-19 16:25:00,BarData,124.229,0,0.0,0.0,194.871535,0.0,❌ 震荡 (Gap 9.0 < 10),124.229,124.340,9.0,0
1766132761.1994631,2025-12-19 08:26:01,2025-12-19 16:26:01,BarData,124.293,0,0.0,0.0,194.871535,0.0,❌ 震荡 (Gap 3.7 < 10),124.293,124.339,3.7,0
1766132820.3143454,2025-12-19 08:27:00,2025-12-19 16:27:00,BarData,124.268,0,0.0,0.0,194.871535,0.0,❌ 震荡 (Gap 5.5 < 10),124.268,124.336,5.5,0
1766132880.3199086,2025-12-19 08:28:00,2025-12-19 16:28:00,BarData,124.246,0,0.0,0.0,194.871535,0.0,❌ 震荡 (Gap 7.0 < 10),124.246,124.333,7.0,0
1766132940.3323224,2025-12-19 08:29:00,2025-12-19 16:29:00,BarData,124.006,0,0.0,0.0,194.871535,0.0,✅ 触发交易,124.006,124.323,25.5,-1
1766132944.2196598,2025-12-19 08:29:04,2025-12-19 16:29:04,Strategy_Open,124.006,1.0,0,-1.0,194.865535,0.0,Strategy_Signal,124.006,124.323,25.5,-1
1766133000.434052,2025-12-19 08:30:00,2025-12-19 16:30:00,BarData,123.923,0,-1.0,-1.0,194.890535,0.0,✅ 触发交易,123.923,124.310,31.2,-1
1766133060.2803285,2025-12-19 08:31:00,2025-12-19 16:31:00,BarData,124.029,0,-1.0,-1.0,194.82153499999998,0.0,✅ 触发交易,124.029,124.300,21.9,-1
1766133121.2257538,2025-12-19 08:32:01,2025-12-19 16:32:01,BarData,123.857,0,-1.0,-1.0,194.990535,0.0,✅ 触发交易,123.857,124.286,34.6,-1
1766133180.69407,2025-12-19 08:33:00,2025-12-19 16:33:00,BarData,124.036,0,-1.0,-1.0,194.981535,0.0,✅ 触发交易,124.036,124.278,19.5,-1
1766133190.9267442,2025-12-19 08:33:10,2025-12-19 16:33:10,SL,124.132,1.0,-1.0,0.0,194.734535,0.0,🛡️ 止损 (-1.10%),124.036,124.278,19.5,-1
1766133190.9270566,2025-12-19 08:33:10,2025-12-19 16:33:10,PnlRecord,124.132,0,0,0,194.981535,-1.1048832614218351,空,124.036,124.278,19.5,-1
1766133241.0485992,2025-12-19 08:34:01,2025-12-19 16:34:01,BarData,124.468,0,0.0,0.0,194.734535,0.0,✅ 触发交易,124.468,124.284,14.8,1
1766133244.9074252,2025-12-19 08:34:04,2025-12-19 16:34:04,Strategy_Open,124.468,1.0,0,1.0,194.734883,0.0,Strategy_Signal,124.468,124.284,14.8,1
1766133301.721085,2025-12-19 08:35:01,2025-12-19 16:35:01,BarData,124.603,0,1.0,1.0,194.859883,0.0,✅ 触发交易,124.603,124.294,24.8,1
1766133360.527439,2025-12-19 08:36:00,2025-12-19 16:36:00,BarData,124.719,0,1.0,1.0,195.06588299999999,0.0,✅ 触发交易,124.719,124.308,32.9,1
1766133420.1856306,2025-12-19 08:37:00,2025-12-19 16:37:00,BarData,124.824,0,1.0,1.0,195.087883,0.0,✅ 触发交易,124.824,124.325,40.0,1
1766133480.1551042,2025-12-19 08:38:00,2025-12-19 16:38:00,BarData,124.841,0,1.0,1.0,195.087883,0.0,✅ 触发交易,124.841,124.342,40.0,1
1766133540.689493,2025-12-19 08:39:00,2025-12-19 16:39:00,BarData,124.638,0,1.0,1.0,194.897883,0.0,✅ 触发交易,124.638,124.352,23.0,1
1766133600.394278,2025-12-19 08:40:00,2025-12-19 16:40:00,BarData,124.69,0,1.0,1.0,194.937883,0.0,✅ 触发交易,124.690,124.363,26.2,1
1766133661.1540453,2025-12-19 08:41:01,2025-12-19 16:41:01,BarData,124.682,0,1.0,1.0,194.915883,0.0,✅ 触发交易,124.682,124.373,24.8,1
1766133721.7412503,2025-12-19 08:42:01,2025-12-19 16:42:01,BarData,124.679,0,1.0,1.0,194.92788299999998,0.0,✅ 触发交易,124.679,124.383,23.7,1
1766133780.6097748,2025-12-19 08:43:00,2025-12-19 16:43:00,BarData,124.642,0,1.0,1.0,194.90488299999998,0.0,✅ 触发交易,124.642,124.392,20.1,1
1766133840.4689527,2025-12-19 08:44:00,2025-12-19 16:44:00,BarData,124.577,0,1.0,1.0,194.829883,0.0,✅ 触发交易,124.577,124.398,14.4,1
1766133901.9037375,2025-12-19 08:45:01,2025-12-19 16:45:01,BarData,124.616,0,1.0,1.0,194.864883,0.0,✅ 触发交易,124.616,124.405,16.9,1
1766133960.9246,2025-12-19 08:46:00,2025-12-19 16:46:00,BarData,124.603,0,1.0,1.0,194.881883,0.0,✅ 触发交易,124.603,124.412,15.4,1
1766134020.2933228,2025-12-19 08:47:00,2025-12-19 16:47:00,BarData,124.602,0,1.0,1.0,194.88688299999998,0.0,✅ 触发交易,124.602,124.418,14.8,1
1766134080.4072177,2025-12-19 08:48:00,2025-12-19 16:48:00,BarData,124.965,0,1.0,1.0,194.897883,0.0,✅ 触发交易,124.965,124.436,42.4,1
1766134140.0912032,2025-12-19 08:49:00,2025-12-19 16:49:00,BarData,124.983,0,1.0,1.0,195.217883,0.0,✅ 触发交易,124.983,124.454,42.4,1
1766134147.1896985,2025-12-19 08:49:07,2025-12-19 16:49:07,TP,125.101,1.0,1.0,0.0,195.386883,0.0,🚀 止盈 (+5.01%),124.983,124.454,42.4,1
1766134147.1900136,2025-12-19 08:49:07,2025-12-19 16:49:07,PnlRecord,125.101,0,0,0,195.217883,5.012974284405916,多,124.983,124.454,42.4,1
1766134201.240372,2025-12-19 08:50:01,2025-12-19 16:50:01,BarData,125.219,0,0.0,0.0,195.386883,0.0,✅ 触发交易,125.219,124.479,59.1,1
1766134205.3783042,2025-12-19 08:50:05,2025-12-19 16:50:05,Strategy_Open,125.219,1.0,0,1.0,195.397883,0.0,Strategy_Signal,125.219,124.479,59.1,1
1766134262.808792,2025-12-19 08:51:02,2025-12-19 16:51:02,BarData,125.451,0,1.0,1.0,195.654883,0.0,✅ 触发交易,125.451,124.511,75.0,1
1766134320.222353,2025-12-19 08:52:00,2025-12-19 16:52:00,BarData,125.493,0,1.0,1.0,195.62688300000002,0.0,✅ 触发交易,125.493,124.543,75.7,1
1766134380.4384422,2025-12-19 08:53:00,2025-12-19 16:53:00,BarData,125.433,0,1.0,1.0,195.575883,0.0,✅ 触发交易,125.433,124.572,68.6,1
1766134440.3543339,2025-12-19 08:54:00,2025-12-19 16:54:00,BarData,125.385,0,1.0,1.0,195.575883,0.0,✅ 触发交易,125.385,124.599,62.7,1
1766134500.6317673,2025-12-19 08:55:00,2025-12-19 16:55:00,BarData,125.335,0,1.0,1.0,195.46488300000001,0.0,✅ 触发交易,125.335,124.623,56.8,1
1766134560.1752925,2025-12-19 08:56:00,2025-12-19 16:56:00,BarData,125.146,0,1.0,1.0,195.34688300000002,0.0,✅ 触发交易,125.146,124.640,40.4,1
1766134620.3947468,2025-12-19 08:57:00,2025-12-19 16:57:00,BarData,125.118,0,1.0,1.0,195.318883,0.0,✅ 触发交易,125.118,124.656,37.0,1
1766134680.2456627,2025-12-19 08:58:00,2025-12-19 16:58:00,BarData,125.107,0,1.0,1.0,195.278883,0.0,✅ 触发交易,125.107,124.670,34.9,1
1766134742.9033072,2025-12-19 08:59:02,2025-12-19 16:59:02,SL,125.027,1.0,1.0,0.0,195.231883,0.0,🛡️ 止损 (-1.18%),125.107,124.670,34.9,1
1766134742.9036508,2025-12-19 08:59:02,2025-12-19 16:59:02,PnlRecord,125.027,0,0,0,195.260883,-1.1823447173956152,多,125.107,124.670,34.9,1
1766134745.7797794,2025-12-19 08:59:05,2025-12-19 16:59:05,BarData,125.022,0,0.0,0.0,195.231883,0.0,✅ 触发交易,125.022,124.682,27.2,1
1766134749.3162928,2025-12-19 08:59:09,2025-12-19 16:59:09,Strategy_Open,125.022,1.0,0,1.0,195.223883,0.0,Strategy_Signal,125.022,124.682,27.2,1
