timestamp,datetime_utc,datetime_bj,action,price,size,position_before,position_after,equity,pnl,reason,ema_fast,ema_slow,gap_bps,signal
1766059921.4556425,2025-12-18 12:12:01,2025-12-18 20:12:01,CloseSignal,123.882,1.0,1.0,0,192.036451,0.0,Strategy_TrendEnd,123.882,123.759,9.9,0
1766059980.1085105,2025-12-18 12:13:00,2025-12-18 20:13:00,BarData,123.893,0,0.0,0.0,192.019451,0.0,✅ 触发交易,123.893,123.764,10.4,1
1766059984.0707893,2025-12-18 12:13:04,2025-12-18 20:13:04,Strategy_Open,123.893,1.0,0,1.0,192.013451,0.0,Strategy_Signal,123.893,123.764,10.4,1
1766060016.8784878,2025-12-18 12:13:36,2025-12-18 20:13:36,SL,123.766,1.0,1.0,0.0,191.889451,0.0,🛡️ 止损 (-1.04%),123.893,123.764,10.4,1
1766060016.8787544,2025-12-18 12:13:36,2025-12-18 20:13:36,PnlRecord,123.766,0,0,0,192.024451,-1.0412042455304142,多,123.893,123.764,10.4,1
1766060040.4939666,2025-12-18 12:14:00,2025-12-18 20:14:00,BarData,123.74,0,0.0,0.0,191.889451,0.0,❌ 震荡 (Gap 1.9 < 10),123.740,123.763,1.9,0
1766060100.0893638,2025-12-18 12:15:00,2025-12-18 20:15:00,BarData,123.645,0,0.0,0.0,191.889451,0.0,❌ 震荡 (Gap 9.2 < 10),123.645,123.759,9.2,0
1766060160.4462235,2025-12-18 12:16:00,2025-12-18 20:16:00,BarData,123.673,0,0.0,0.0,191.889451,0.0,❌ 震荡 (Gap 6.7 < 10),123.673,123.756,6.7,0
1766060220.2803843,2025-12-18 12:17:00,2025-12-18 20:17:00,BarData,123.619,0,0.0,0.0,191.889451,0.0,✅ 触发交易,123.619,123.752,10.7,-1
1766060224.1539428,2025-12-18 12:17:04,2025-12-18 20:17:04,Strategy_Open,123.619,1.0,0,-1.0,191.882451,0.0,Strategy_Signal,123.619,123.752,10.7,-1
1766060281.6566093,2025-12-18 12:18:01,2025-12-18 20:18:01,BarData,123.688,0,-1.0,-1.0,191.79645100000002,0.0,❌ 震荡 (Gap 5.0 < 10),123.688,123.750,5.0,0
1766060282.361784,2025-12-18 12:18:02,2025-12-18 20:18:02,PnlRecord,123.688,0,0,0,191.79645100000002,-0.525792126060666,空,123.688,123.750,5.0,0
1766060282.6700227,2025-12-18 12:18:02,2025-12-18 20:18:02,CloseSignal,123.688,1.0,-1.0,0,191.79645100000002,0.0,Strategy_TrendEnd,123.688,123.750,5.0,0
1766060340.434156,2025-12-18 12:19:00,2025-12-18 20:19:00,BarData,123.719,0,0.0,0.0,191.822451,0.0,❌ 震荡 (Gap 2.4 < 10),123.719,123.749,2.4,0
1766060400.2950106,2025-12-18 12:20:00,2025-12-18 20:20:00,BarData,123.72,0,0.0,0.0,191.822451,0.0,❌ 震荡 (Gap 2.2 < 10),123.720,123.748,2.2,0
1766060460.6757808,2025-12-18 12:21:00,2025-12-18 20:21:00,BarData,123.812,0,0.0,0.0,191.822451,0.0,❌ 震荡 (Gap 5.0 < 10),123.812,123.750,5.0,0
1766060520.842124,2025-12-18 12:22:00,2025-12-18 20:22:00,BarData,123.818,0,0.0,0.0,191.822451,0.0,❌ 震荡 (Gap 5.3 < 10),123.818,123.752,5.3,0
1766060582.3589349,2025-12-18 12:23:02,2025-12-18 20:23:02,BarData,123.836,0,0.0,0.0,191.822451,0.0,❌ 震荡 (Gap 6.6 < 10),123.836,123.755,6.6,0
1766060640.750173,2025-12-18 12:24:00,2025-12-18 20:24:00,BarData,123.762,0,0.0,0.0,191.822451,0.0,❌ 震荡 (Gap 0.6 < 10),123.762,123.755,0.6,0
1766060700.7776496,2025-12-18 12:25:00,2025-12-18 20:25:00,BarData,123.794,0,0.0,0.0,191.822451,0.0,❌ 震荡 (Gap 3.0 < 10),123.794,123.756,3.0,0
1766060760.5766885,2025-12-18 12:26:00,2025-12-18 20:26:00,BarData,123.716,0,0.0,0.0,191.822451,0.0,❌ 震荡 (Gap 3.2 < 10),123.716,123.755,3.2,0
1766060821.707761,2025-12-18 12:27:01,2025-12-18 20:27:01,BarData,123.677,0,0.0,0.0,191.822451,0.0,❌ 震荡 (Gap 6.1 < 10),123.677,123.752,6.1,0
1766060880.5658977,2025-12-18 12:28:00,2025-12-18 20:28:00,BarData,123.651,0,0.0,0.0,191.822451,0.0,❌ 震荡 (Gap 7.9 < 10),123.651,123.749,7.9,0
1766060940.7499676,2025-12-18 12:29:00,2025-12-18 20:29:00,BarData,123.717,0,0.0,0.0,191.822451,0.0,❌ 震荡 (Gap 2.5 < 10),123.717,123.748,2.5,0
1766061000.6072962,2025-12-18 12:30:00,2025-12-18 20:30:00,BarData,123.678,0,0.0,0.0,191.822451,0.0,❌ 震荡 (Gap 5.5 < 10),123.678,123.746,5.5,0
1766061060.2487047,2025-12-18 12:31:00,2025-12-18 20:31:00,BarData,123.895,0,0.0,0.0,191.822451,0.0,✅ 触发交易,123.895,123.751,11.6,1
1766061064.1712933,2025-12-18 12:31:04,2025-12-18 20:31:04,Strategy_Open,123.895,1.0,0,1.0,191.811866,0.0,Strategy_Signal,123.895,123.751,11.6,1
1766061104.4322357,2025-12-18 12:31:44,2025-12-18 20:31:44,SL,123.858,1.0,1.0,0.0,191.681866,0.0,🛡️ 止损 (-1.13%),123.895,123.751,11.6,1
1766061104.4325597,2025-12-18 12:31:44,2025-12-18 20:31:44,PnlRecord,123.858,0,0,0,191.724866,-1.1290504685559488,多,123.895,123.751,11.6,1
1766061120.6736495,2025-12-18 12:32:00,2025-12-18 20:32:00,BarData,123.868,0,0.0,0.0,191.681866,0.0,❌ 震荡 (Gap 9.2 < 10),123.868,123.755,9.2,0
1766061180.1429083,2025-12-18 12:33:00,2025-12-18 20:33:00,BarData,124.037,0,0.0,0.0,191.681866,0.0,✅ 触发交易,124.037,123.764,22.0,1
1766061184.0583353,2025-12-18 12:33:04,2025-12-18 20:33:04,Strategy_Open,124.037,1.0,0,1.0,191.657866,0.0,Strategy_Signal,124.037,123.764,22.0,1
1766061217.815733,2025-12-18 12:33:37,2025-12-18 20:33:37,SL,123.876,1.0,1.0,0.0,191.554866,0.0,🛡️ 止损 (-1.05%),124.037,123.764,22.0,1
1766061217.8160186,2025-12-18 12:33:37,2025-12-18 20:33:37,PnlRecord,123.876,0,0,0,191.61186600000002,-1.04833637082073,多,124.037,123.764,22.0,1
1766061240.633195,2025-12-18 12:34:00,2025-12-18 20:34:00,BarData,123.91,0,0.0,0.0,191.554866,0.0,✅ 触发交易,123.910,123.769,11.4,1
1766061244.511698,2025-12-18 12:34:04,2025-12-18 20:34:04,Strategy_Open,123.91,1.0,0,1.0,191.572866,0.0,Strategy_Signal,123.910,123.769,11.4,1
1766061301.6444638,2025-12-18 12:35:01,2025-12-18 20:35:01,BarData,123.962,0,1.0,1.0,191.583866,0.0,✅ 触发交易,123.962,123.775,15.1,1
1766061362.4736147,2025-12-18 12:36:02,2025-12-18 20:36:02,BarData,124.058,0,1.0,1.0,191.64086600000002,0.0,✅ 触发交易,124.058,123.784,22.1,1
1766061420.221413,2025-12-18 12:37:00,2025-12-18 20:37:00,BarData,124.124,0,1.0,1.0,191.700866,0.0,✅ 触发交易,124.124,123.795,26.5,1
1766061480.1699762,2025-12-18 12:38:00,2025-12-18 20:38:00,BarData,124.181,0,1.0,1.0,191.810866,0.0,✅ 触发交易,124.181,123.808,30.0,1
1766061541.7540572,2025-12-18 12:39:01,2025-12-18 20:39:01,BarData,124.195,0,1.0,1.0,191.82486600000001,0.0,✅ 触发交易,124.195,123.821,30.1,1
1766061600.1901782,2025-12-18 12:40:00,2025-12-18 20:40:00,BarData,124.34,0,1.0,1.0,191.941866,0.0,✅ 触发交易,124.340,123.838,40.4,1
1766061660.2501915,2025-12-18 12:41:00,2025-12-18 20:41:00,BarData,124.308,0,1.0,1.0,192.02186600000002,0.0,✅ 触发交易,124.308,123.853,36.6,1
1766061720.6149619,2025-12-18 12:42:00,2025-12-18 20:42:00,BarData,124.345,0,1.0,1.0,191.965866,0.0,✅ 触发交易,124.345,123.869,38.3,1
1766061780.4738438,2025-12-18 12:43:00,2025-12-18 20:43:00,BarData,124.416,0,1.0,1.0,192.013866,0.0,✅ 触发交易,124.416,123.887,42.5,1
1766061842.4536905,2025-12-18 12:44:02,2025-12-18 20:44:02,BarData,124.412,0,1.0,1.0,192.04586600000002,0.0,✅ 触发交易,124.412,123.904,40.8,1
1766061900.6600013,2025-12-18 12:45:00,2025-12-18 20:45:00,BarData,124.298,0,1.0,1.0,191.940866,0.0,✅ 触发交易,124.298,123.917,30.6,1
1766061961.7535574,2025-12-18 12:46:01,2025-12-18 20:46:01,BarData,124.33,0,1.0,1.0,191.927866,0.0,✅ 触发交易,124.330,123.931,32.1,1
1766062020.10504,2025-12-18 12:47:00,2025-12-18 20:47:00,BarData,124.179,0,1.0,1.0,191.855866,0.0,✅ 触发交易,124.179,123.939,19.3,1
1766062080.559866,2025-12-18 12:48:00,2025-12-18 20:48:00,BarData,124.165,0,1.0,1.0,191.799866,0.0,✅ 触发交易,124.165,123.946,17.6,1
1766062140.5608575,2025-12-18 12:49:00,2025-12-18 20:49:00,BarData,124.186,0,1.0,1.0,191.799866,0.0,✅ 触发交易,124.186,123.954,18.7,1
1766062200.5826144,2025-12-18 12:50:00,2025-12-18 20:50:00,BarData,123.988,0,1.0,1.0,191.585866,0.0,❌ 震荡 (Gap 2.6 < 10),123.988,123.955,2.6,0
1766062201.299929,2025-12-18 12:50:01,2025-12-18 20:50:01,PnlRecord,123.988,0,0,0,191.585866,0.4195713916859709,多,123.988,123.955,2.6,0
1766062201.6118944,2025-12-18 12:50:01,2025-12-18 20:50:01,CloseSignal,123.988,1.0,1.0,0,191.585866,0.0,Strategy_TrendEnd,123.988,123.955,2.6,0
1766062260.1984832,2025-12-18 12:51:00,2025-12-18 20:51:00,BarData,123.924,0,0.0,0.0,191.606866,0.0,❌ 震荡 (Gap 2.4 < 10),123.924,123.954,2.4,0
1766062320.1849728,2025-12-18 12:52:00,2025-12-18 20:52:00,BarData,123.924,0,0.0,0.0,191.606866,0.0,❌ 震荡 (Gap 2.4 < 10),123.924,123.953,2.4,0
1766062382.3550541,2025-12-18 12:53:02,2025-12-18 20:53:02,BarData,123.848,0,0.0,0.0,191.606866,0.0,❌ 震荡 (Gap 8.2 < 10),123.848,123.950,8.2,0
1766062442.5239503,2025-12-18 12:54:02,2025-12-18 20:54:02,BarData,123.744,0,0.0,0.0,191.606866,0.0,✅ 触发交易,123.744,123.943,16.1,-1
1766062446.396478,2025-12-18 12:54:06,2025-12-18 20:54:06,Strategy_Open,123.744,1.0,0,-1.0,191.598866,0.0,Strategy_Signal,123.744,123.943,16.1,-1
1766062500.8339262,2025-12-18 12:55:00,2025-12-18 20:55:00,BarData,123.779,0,-1.0,-1.0,191.603866,0.0,❌ 快线向上,123.779,123.938,12.8,0
1766062501.5392401,2025-12-18 12:55:01,2025-12-18 20:55:01,PnlRecord,123.779,0,0,0,191.603866,-0.17776772222978388,空,123.779,123.938,12.8,0
1766062501.8409266,2025-12-18 12:55:01,2025-12-18 20:55:01,CloseSignal,123.779,1.0,-1.0,0,191.603866,0.0,Strategy_TrendEnd,123.779,123.938,12.8,0
1766062560.2934868,2025-12-18 12:56:00,2025-12-18 20:56:00,BarData,123.813,0,0.0,0.0,191.580866,0.0,❌ 震荡 (Gap 9.7 < 10),123.813,123.934,9.7,0
1766062621.7935247,2025-12-18 12:57:01,2025-12-18 20:57:01,BarData,123.824,0,0.0,0.0,191.580866,0.0,❌ 震荡 (Gap 8.6 < 10),123.824,123.930,8.6,0
1766062680.5228884,2025-12-18 12:58:00,2025-12-18 20:58:00,BarData,123.848,0,0.0,0.0,191.580866,0.0,❌ 震荡 (Gap 6.4 < 10),123.848,123.927,6.4,0
1766062740.085325,2025-12-18 12:59:00,2025-12-18 20:59:00,BarData,123.915,0,0.0,0.0,191.580866,0.0,❌ 震荡 (Gap 1.0 < 10),123.915,123.927,1.0,0
1766062800.2370644,2025-12-18 13:00:00,2025-12-18 21:00:00,BarData,123.88,0,0.0,0.0,191.580866,0.0,❌ 震荡 (Gap 3.7 < 10),123.880,123.925,3.7,0
1766062860.2602522,2025-12-18 13:01:00,2025-12-18 21:01:00,BarData,123.998,0,0.0,0.0,191.580866,0.0,❌ 震荡 (Gap 5.7 < 10),123.998,123.928,5.7,0
1766062921.1307087,2025-12-18 13:02:01,2025-12-18 21:02:01,BarData,124.409,0,0.0,0.0,191.580866,0.0,✅ 触发交易,124.409,123.944,37.4,1
1766062925.1019297,2025-12-18 13:02:05,2025-12-18 21:02:05,Strategy_Open,124.409,1.0,0,1.0,191.59586599999997,0.0,Strategy_Signal,124.409,123.944,37.4,1
1766062980.2737541,2025-12-18 13:03:00,2025-12-18 21:03:00,BarData,124.511,0,1.0,1.0,191.604866,0.0,✅ 触发交易,124.511,123.962,44.1,1
1766063041.7943184,2025-12-18 13:04:01,2025-12-18 21:04:01,BarData,124.45,0,1.0,1.0,191.623866,0.0,✅ 触发交易,124.450,123.978,37.9,1
1766063101.7485485,2025-12-18 13:05:01,2025-12-18 21:05:01,BarData,124.564,0,1.0,1.0,191.689866,0.0,✅ 触发交易,124.564,123.997,45.5,1
1766063153.1610665,2025-12-18 13:05:53,2025-12-18 21:05:53,SL,124.339,1.0,1.0,0.0,191.452866,0.0,🛡️ 止损 (-1.11%),124.564,123.997,45.5,1
1766063153.161508,2025-12-18 13:05:53,2025-12-18 21:05:53,PnlRecord,124.339,0,0,0,191.60186599999997,-1.1086385436667436,多,124.564,123.997,45.5,1
1766063160.1876175,2025-12-18 13:06:00,2025-12-18 21:06:00,BarData,124.351,0,0.0,0.0,191.452866,0.0,✅ 触发交易,124.351,124.009,27.5,1
1766063163.719336,2025-12-18 13:06:03,2025-12-18 21:06:03,Strategy_Open,124.351,1.0,0,1.0,191.446866,0.0,Strategy_Signal,124.351,124.009,27.5,1
1766063220.3323681,2025-12-18 13:07:00,2025-12-18 21:07:00,BarData,124.28,0,1.0,1.0,191.418866,0.0,✅ 触发交易,124.280,124.018,21.1,1
1766063238.2042246,2025-12-18 13:07:18,2025-12-18 21:07:18,SL,124.117,1.0,1.0,0.0,191.235866,0.0,🛡️ 止损 (-1.83%),124.280,124.018,21.1,1
1766063238.2045252,2025-12-18 13:07:18,2025-12-18 21:07:18,PnlRecord,124.117,0,0,0,191.418866,-1.8336081064778995,多,124.280,124.018,21.1,1
1766063281.0812352,2025-12-18 13:08:01,2025-12-18 21:08:01,BarData,124.299,0,0.0,0.0,191.235866,0.0,✅ 触发交易,124.299,124.027,21.9,1
1766063284.9663048,2025-12-18 13:08:04,2025-12-18 21:08:04,Strategy_Open,124.299,1.0,0,1.0,191.243866,0.0,Strategy_Signal,124.299,124.027,21.9,1
1766063341.8125594,2025-12-18 13:09:01,2025-12-18 21:09:01,BarData,124.48,0,1.0,1.0,191.38286599999998,0.0,✅ 触发交易,124.480,124.042,35.2,1
1766063400.1990855,2025-12-18 13:10:00,2025-12-18 21:10:00,BarData,124.608,0,1.0,1.0,191.56886599999999,0.0,✅ 触发交易,124.608,124.060,43.9,1
1766063460.1608946,2025-12-18 13:11:00,2025-12-18 21:11:00,BarData,124.543,0,1.0,1.0,191.516866,0.0,✅ 触发交易,124.543,124.076,37.5,1
1766063520.2623148,2025-12-18 13:12:00,2025-12-18 21:12:00,BarData,124.38,0,1.0,1.0,191.433866,0.0,✅ 触发交易,124.380,124.086,23.6,1
1766063582.603285,2025-12-18 13:13:02,2025-12-18 21:13:02,BarData,124.456,0,1.0,1.0,191.37186599999998,0.0,✅ 触发交易,124.456,124.098,28.7,1
1766063640.7099617,2025-12-18 13:14:00,2025-12-18 21:14:00,BarData,124.534,0,1.0,1.0,191.521866,0.0,✅ 触发交易,124.534,124.113,33.8,1
1766063700.603483,2025-12-18 13:15:00,2025-12-18 21:15:00,BarData,124.701,0,1.0,1.0,191.63386599999998,0.0,✅ 触发交易,124.701,124.132,45.6,1
1766063760.346406,2025-12-18 13:16:00,2025-12-18 21:16:00,BarData,124.455,0,1.0,1.0,191.41286599999998,0.0,✅ 触发交易,124.455,124.143,25.1,1
1766063820.5621045,2025-12-18 13:17:00,2025-12-18 21:17:00,BarData,124.441,0,1.0,1.0,191.391866,0.0,✅ 触发交易,124.441,124.152,23.2,1
1766063880.174773,2025-12-18 13:18:00,2025-12-18 21:18:00,BarData,124.569,0,1.0,1.0,191.511866,0.0,✅ 触发交易,124.569,124.166,32.4,1
1766063940.5019073,2025-12-18 13:19:00,2025-12-18 21:19:00,BarData,124.61,0,1.0,1.0,191.480866,0.0,✅ 触发交易,124.610,124.181,34.5,1
1766064002.6190042,2025-12-18 13:20:02,2025-12-18 21:20:02,BarData,124.642,0,1.0,1.0,191.598866,0.0,✅ 触发交易,124.642,124.196,35.8,1
1766064060.5660706,2025-12-18 13:21:00,2025-12-18 21:21:00,BarData,124.672,0,1.0,1.0,191.63986599999998,0.0,✅ 触发交易,124.672,124.211,37.0,1
1766064067.019315,2025-12-18 13:21:07,2025-12-18 21:21:07,TP,124.919,1.0,1.0,0.0,191.828866,0.0,🚀 止盈 (+5.11%),124.672,124.211,37.0,1
1766064067.0196273,2025-12-18 13:21:07,2025-12-18 21:21:07,PnlRecord,124.919,0,0,0,191.63986599999998,5.109265874931535,多,124.672,124.211,37.0,1
1766064120.4808576,2025-12-18 13:22:00,2025-12-18 21:22:00,BarData,124.598,0,0.0,0.0,191.828866,0.0,✅ 触发交易,124.598,124.224,30.0,1
1766064124.3613331,2025-12-18 13:22:04,2025-12-18 21:22:04,Strategy_Open,124.598,1.0,0,1.0,191.83203,0.0,Strategy_Signal,124.598,124.224,30.0,1
1766064180.1495214,2025-12-18 13:23:00,2025-12-18 21:23:00,BarData,124.559,0,1.0,1.0,191.79203,0.0,✅ 触发交易,124.559,124.235,26.0,1
1766064240.1990483,2025-12-18 13:24:00,2025-12-18 21:24:00,BarData,124.641,0,1.0,1.0,191.79203,0.0,✅ 触发交易,124.641,124.248,31.5,1
1766064300.289759,2025-12-18 13:25:00,2025-12-18 21:25:00,BarData,124.506,0,1.0,1.0,191.79203,0.0,✅ 触发交易,124.506,124.257,20.0,1
1766064305.9227648,2025-12-18 13:25:05,2025-12-18 21:25:05,SL,124.481,1.0,1.0,0.0,191.74003,0.0,🛡️ 止损 (-1.01%),124.506,124.257,20.0,1
1766064305.923072,2025-12-18 13:25:05,2025-12-18 21:25:05,PnlRecord,124.481,0,0,0,191.79203,-1.0111791472389573,多,124.506,124.257,20.0,1
1766064360.3374178,2025-12-18 13:26:00,2025-12-18 21:26:00,BarData,124.351,0,0.0,0.0,191.74003,0.0,❌ 震荡 (Gap 7.3 < 10),124.351,124.260,7.3,0
1766064420.3601248,2025-12-18 13:27:00,2025-12-18 21:27:00,BarData,124.474,0,0.0,0.0,191.74003,0.0,✅ 触发交易,124.474,124.267,16.6,1
1766064424.2211509,2025-12-18 13:27:04,2025-12-18 21:27:04,Strategy_Open,124.474,1.0,0,1.0,191.72303,0.0,Strategy_Signal,124.474,124.267,16.6,1
1766064480.4743848,2025-12-18 13:28:00,2025-12-18 21:28:00,BarData,124.442,0,1.0,1.0,191.69303,0.0,✅ 触发交易,124.442,124.273,13.6,1
1766064540.6388204,2025-12-18 13:29:00,2025-12-18 21:29:00,BarData,124.402,0,1.0,1.0,191.71803,0.0,✅ 触发交易,124.402,124.277,10.1,1
