timestamp,datetime_utc,datetime_bj,action,price,size,position_before,position_after,equity,pnl,reason,ema_fast,ema_slow,gap_bps,signal
1766168522.7206798,2025-12-19 18:22:02,2025-12-20 02:22:02,BarData,124.379,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.379,124.136,19.5,1
1766168526.5788567,2025-12-19 18:22:06,2025-12-20 02:22:06,Strategy_Open,124.379,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.379,124.136,19.5,1
1766168580.170993,2025-12-19 18:23:00,2025-12-20 02:23:00,BarData,124.357,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.357,124.143,17.2,1
1766168584.026215,2025-12-19 18:23:04,2025-12-20 02:23:04,Strategy_Open,124.357,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.357,124.143,17.2,1
1766168640.1433203,2025-12-19 18:24:00,2025-12-20 02:24:00,BarData,124.224,0,0.0,0.0,193.084295,0.0,❌ 震荡 (Gap 6.3 < 10),124.224,124.146,6.3,0
1766168700.2027617,2025-12-19 18:25:00,2025-12-20 02:25:00,BarData,124.225,0,0.0,0.0,193.084295,0.0,❌ 震荡 (Gap 6.2 < 10),124.225,124.148,6.2,0
1766168760.4223804,2025-12-19 18:26:00,2025-12-20 02:26:00,BarData,124.282,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.282,124.153,10.4,1
1766168764.2992196,2025-12-19 18:26:04,2025-12-20 02:26:04,Strategy_Open,124.282,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.282,124.153,10.4,1
1766168820.2726717,2025-12-19 18:27:00,2025-12-20 02:27:00,BarData,124.684,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.684,124.170,41.2,1
1766168823.8262916,2025-12-19 18:27:03,2025-12-20 02:27:03,Strategy_Open,124.684,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.684,124.170,41.2,1
1766168881.3326144,2025-12-19 18:28:01,2025-12-20 02:28:01,BarData,124.488,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.488,124.181,24.7,1
1766168885.1882782,2025-12-19 18:28:05,2025-12-20 02:28:05,Strategy_Open,124.488,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.488,124.181,24.7,1
1766168942.6693535,2025-12-19 18:29:02,2025-12-20 02:29:02,BarData,124.487,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.487,124.191,23.8,1
1766168946.5804827,2025-12-19 18:29:06,2025-12-20 02:29:06,Strategy_Open,124.487,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.487,124.191,23.8,1
1766169000.5283892,2025-12-19 18:30:00,2025-12-20 02:30:00,BarData,124.468,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.468,124.200,21.5,1
1766169004.4066975,2025-12-19 18:30:04,2025-12-20 02:30:04,Strategy_Open,124.468,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.468,124.200,21.5,1
1766169060.5925536,2025-12-19 18:31:00,2025-12-20 02:31:00,BarData,124.477,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.477,124.209,21.5,1
1766169064.4672256,2025-12-19 18:31:04,2025-12-20 02:31:04,Strategy_Open,124.477,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.477,124.209,21.5,1
1766169122.1173658,2025-12-19 18:32:02,2025-12-20 02:32:02,BarData,124.476,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.476,124.218,20.8,1
1766169125.6537073,2025-12-19 18:32:05,2025-12-20 02:32:05,Strategy_Open,124.476,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.476,124.218,20.8,1
1766169180.6458108,2025-12-19 18:33:00,2025-12-20 02:33:00,BarData,124.2,0,0.0,0.0,193.084295,0.0,❌ 震荡 (Gap 1.4 < 10),124.200,124.217,1.4,0
1766169240.40966,2025-12-19 18:34:00,2025-12-20 02:34:00,BarData,123.999,0,0.0,0.0,193.084295,0.0,✅ 触发交易,123.999,124.210,17.0,-1
1766169244.3091965,2025-12-19 18:34:04,2025-12-20 02:34:04,Strategy_Open,123.999,1.0,0,0.0,193.084295,0.0,Strategy_Signal,123.999,124.210,17.0,-1
1766169301.346552,2025-12-19 18:35:01,2025-12-20 02:35:01,BarData,124.009,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.009,124.203,15.7,-1
1766169305.1982126,2025-12-19 18:35:05,2025-12-20 02:35:05,Strategy_Open,124.009,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.009,124.203,15.7,-1
