timestamp,price,position,equity
1765296000.3725965,138.468,0.0,204.275475
1765296000.9470274,138.468,0.0,204.275475
1765296001.5213852,138.468,0.0,204.275475
1765296002.0960865,138.475,0.0,204.275475
1765296002.6706402,138.498,0.0,204.275475
1765296003.2441337,138.5,0.0,204.275475
1765296003.911072,138.567,0.0,204.275475
1765296006.5593336,138.819,0.0,204.275475
1765296007.133022,138.791,0.0,204.275475
1765296007.7057981,138.852,0.0,204.275475
1765296008.2787497,138.814,0.0,204.275475
1765296008.8525946,138.804,0.0,204.275475
1765296009.4255831,138.816,0.0,204.275475
1765296009.9993207,138.803,0.0,204.275475
1765296010.5726225,138.803,0.0,204.275475
1765296011.1461008,138.829,0.0,204.275475
1765296011.719952,138.829,0.0,204.275475
1765296012.293616,138.856,0.0,204.275475
1765296012.8671672,138.848,0.0,204.275475
1765296015.5142374,138.913,0.0,204.275475
1765296016.1706316,138.856,0.0,204.275475
1765296016.7444417,138.892,0.0,204.275475
1765296017.3179433,138.856,0.0,204.275475
1765296017.8908238,138.788,0.0,204.275475
1765296018.4639802,138.8,0.0,204.275475
1765296019.0447466,138.791,0.0,204.275475
1765296019.6178224,138.797,0.0,204.275475
1765296022.2650948,138.799,0.0,204.275475
1765296022.838465,138.795,0.0,204.275475
1765296023.4121292,138.899,0.0,204.275475
1765296023.9861126,138.887,0.0,204.275475
1765296024.5595467,138.887,0.0,204.275475
1765296025.1336272,138.89,0.0,204.275475
1765296025.7064686,138.894,0.0,204.275475
1765296026.360883,138.894,0.0,204.275475
1765296029.0074975,138.832,0.0,204.275475
1765296029.5822322,138.84,0.0,204.275475
1765296030.155418,138.805,0.0,204.275475
1765296030.7288542,138.832,0.0,204.275475
1765296031.3021314,138.733,0.0,204.275475
1765296031.8756735,138.809,0.0,204.275475
1765296032.448786,138.728,0.0,204.275475
1765296033.022043,138.768,0.0,204.275475
1765296033.5964758,138.728,0.0,204.275475
1765296034.169601,138.803,0.0,204.275475
1765296034.7429938,138.768,0.0,204.275475
1765296035.3160644,138.829,0.0,204.275475
1765296037.9638827,138.806,0.0,204.275475
1765296038.6180139,138.827,0.0,204.275475
1765296039.1913283,138.806,0.0,204.275475
1765296039.7642744,138.868,0.0,204.275475
1765296040.3378384,138.828,0.0,204.275475
1765296040.9107745,138.869,0.0,204.275475
1765296041.4845378,138.868,0.0,204.275475
1765296042.0579176,138.874,0.0,204.275475
1765296044.7053049,138.968,0.0,204.275475
1765296045.278926,138.968,0.0,204.275475
1765296045.8522365,139.001,0.0,204.275475
1765296046.4252377,138.968,0.0,204.275475
1765296047.016722,139.028,0.0,204.275475
1765296047.589685,138.977,0.0,204.275475
1765296048.1630814,139.036,0.0,204.275475
1765296048.8133707,139.011,0.0,204.275475
1765296051.4602327,139.036,0.0,204.275475
1765296052.0347962,138.921,0.0,204.275475
1765296052.60839,138.932,0.0,204.275475
1765296053.1816518,138.954,0.0,204.275475
1765296053.7622833,138.96,0.0,204.275475
1765296054.3353708,138.932,0.0,204.275475
1765296054.9090123,138.973,0.0,204.275475
1765296055.4851995,138.954,0.0,204.275475
1765296056.0584338,138.918,0.0,204.275475
1765296056.6317885,139.035,0.0,204.275475
1765296057.2053092,138.981,0.0,204.275475
1765296059.8585708,139.038,0.0,204.275475
1765296060.5147536,139.032,0.0,204.275475
1765296061.0880063,139.053,0.0,204.275475
1765296061.661122,139.035,0.0,204.275475
1765296065.643351,139.178,1.0,204.144475
1765296066.216422,139.224,1.0,204.144475
1765296066.7910142,139.162,1.0,204.144475
1765296067.3648324,139.163,1.0,204.144475
1765296067.940071,139.224,1.0,204.144475
1765296068.5135674,139.366,1.0,204.144475
1765296069.0873935,139.16,1.0,204.144475
1765296069.6604939,139.202,1.0,204.144475
1765296070.233742,139.224,1.0,204.144475
1765296070.883014,139.178,1.0,204.285475
1765296071.4565856,139.224,1.0,204.285475
1765296072.0301113,139.224,1.0,204.285475
1765296072.6038334,139.261,1.0,204.285475
1765296073.1772964,139.21,1.0,204.285475
1765296073.7555492,139.262,1.0,204.285475
1765296074.3287117,139.202,1.0,204.285475
1765296076.9781215,139.277,1.0,204.285475
1765296077.5524426,139.262,1.0,204.285475
1765296078.1256351,139.223,1.0,204.285475
1765296078.6986628,139.21,1.0,204.285475
1765296079.2719042,139.224,1.0,204.285475
1765296079.8451266,139.294,1.0,204.285475
1765296080.4181333,139.191,1.0,204.285475
1765296081.071289,139.19,1.0,204.361475
1765296083.7190347,139.203,1.0,204.361475
1765296084.2925522,139.291,1.0,204.361475
1765296084.8663037,139.211,1.0,204.361475
1765296085.4424438,139.205,1.0,204.361475
1765296086.0156476,139.206,1.0,204.361475
1765296086.589039,139.23,1.0,204.361475
1765296087.1623669,139.207,1.0,204.361475
1765296087.7359533,139.205,1.0,204.361475
1765296088.3091667,139.213,1.0,204.361475
1765296088.8825283,139.19,1.0,204.361475
1765296089.4562871,139.237,1.0,204.361475
1765296092.1043978,139.342,1.0,204.361475
1765296092.7565074,139.193,1.0,204.398475
1765296093.3295972,139.333,1.0,204.398475
1765296093.9027927,139.207,1.0,204.398475
1765296094.4764109,139.476,1.0,204.398475
1765296095.05064,139.213,1.0,204.398475
1765296095.6383913,139.213,1.0,204.398475
1765296096.211661,139.388,1.0,204.398475
1765296098.8592036,139.339,1.0,204.398475
1765296099.4357204,139.35,1.0,204.398475
1765296100.0088465,139.456,1.0,204.398475
1765296100.5821204,139.357,1.0,204.398475
1765296101.1548615,139.464,1.0,204.398475
1765296101.7290292,139.393,1.0,204.398475
1765296102.3020043,139.434,1.0,204.398475
1765296102.9638743,139.42,1.0,204.443475
1765296105.611259,139.331,1.0,204.443475
1765296106.1885912,139.358,1.0,204.443475
1765296106.763114,139.385,1.0,204.443475
1765296107.3361256,139.257,1.0,204.443475
1765296107.9096823,139.401,1.0,204.443475
1765296108.483756,139.31,1.0,204.443475
1765296109.0576036,139.44,1.0,204.443475
1765296109.6311219,139.36,1.0,204.443475
1765296110.2039251,139.46,1.0,204.443475
1765296110.7776377,139.397,1.0,204.443475
1765296111.351215,139.405,1.0,204.443475
1765296111.924354,139.406,1.0,204.443475
1765296114.574329,139.33,1.0,204.443475
1765296115.2319727,139.254,1.0,204.457475
1765296115.80785,139.227,1.0,204.457475
1765296116.3812351,139.331,1.0,204.457475
1765296116.9541485,139.29,1.0,204.457475
1765296117.5274377,139.29,1.0,204.457475
1765296118.101305,139.365,1.0,204.457475
1765296118.6745477,139.46,1.0,204.457475
1765296121.3213034,139.385,1.0,204.457475
1765296121.8965416,139.238,1.0,204.457475
1765296122.4698114,139.247,1.0,204.457475
1765296123.0430512,139.431,1.0,204.457475
1765296123.6166196,139.39,1.0,204.457475
1765296124.1897602,139.39,1.0,204.457475
1765296124.7631724,139.405,1.0,204.457475
1765296125.4152553,139.405,1.0,204.462475
1765296128.0630326,139.197,1.0,204.462475
1765296128.636289,139.358,1.0,204.462475
1765296129.2093537,139.439,1.0,204.462475
1765296129.7827687,139.428,1.0,204.462475
1765296130.3567076,139.444,1.0,204.462475
1765296130.9298372,139.385,1.0,204.462475
1765296131.502679,139.425,1.0,204.462475
1765296132.075582,139.431,1.0,204.462475
1765296132.6487954,139.448,1.0,204.462475
1765296133.2224305,139.484,1.0,204.462475
1765296133.796751,139.405,1.0,204.462475
1765296134.3703115,139.405,1.0,204.462475
1765296137.0269022,139.365,1.0,204.462475
1765296137.6821454,139.382,1.0,204.503475
1765296138.2560325,139.413,1.0,204.503475
1765296138.8293934,139.431,1.0,204.503475
1765296139.4053612,139.404,1.0,204.503475
1765296139.9802024,139.404,1.0,204.503475
1765296140.5547285,139.427,1.0,204.503475
1765296141.1279871,139.451,1.0,204.503475
1765296143.7752097,139.469,1.0,204.503475
1765296144.3475578,139.453,1.0,204.503475
1765296144.922123,139.435,1.0,204.503475
1765296145.4954185,139.403,1.0,204.503475
1765296146.0694811,139.411,1.0,204.503475
1765296146.6430209,139.365,1.0,204.503475
1765296147.217739,139.382,1.0,204.503475
1765296147.8725727,139.38,1.0,204.496475
1765296150.5204043,139.428,1.0,204.496475
1765296151.094007,139.451,1.0,204.496475
1765296151.6670623,139.42,1.0,204.496475
1765296152.2400918,139.53,1.0,204.496475
1765296152.8139722,139.53,1.0,204.496475
1765296153.3874373,139.469,1.0,204.496475
1765296153.960698,139.489,1.0,204.496475
1765296154.534047,139.382,1.0,204.496475
1765296155.107495,139.387,1.0,204.496475
1765296155.6806293,139.516,1.0,204.496475
1765296156.2540944,139.48,1.0,204.496475
1765296156.8272488,139.382,1.0,204.496475
1765296159.4738185,139.452,1.0,204.496475
1765296160.1302087,139.551,1.0,204.556475
1765296160.7058866,139.522,1.0,204.556475
1765296161.2803204,139.356,1.0,204.556475
1765296161.853348,139.388,1.0,204.556475
1765296162.4271548,139.396,1.0,204.556475
1765296163.0002542,139.487,1.0,204.556475
1765296163.5733743,139.592,1.0,204.556475
1765296166.2190018,139.353,1.0,204.556475
1765296166.7919257,139.466,1.0,204.556475
1765296167.3649652,139.452,1.0,204.556475
1765296167.9392326,139.371,1.0,204.556475
1765296168.5126495,139.375,1.0,204.556475
1765296169.085898,139.452,1.0,204.556475
1765296169.6602662,139.416,1.0,204.556475
1765296170.3139617,139.459,1.0,204.556475
1765296172.9611185,139.403,1.0,204.556475
1765296173.5349145,139.388,1.0,204.556475
