fast,slow,confirm,band_mode,atr_k,band_bps,tp_pct,sl_pct,trend_ema,cooldown,fee_bps,size,trades,freq_per_hour,total_pnl,avg_pnl,win_rate,profit_factor,mdd,sharpe
9,55,1,atr_pct,0.6,0.0,0.015,0.015,0,0,0.0,10.0,51805,11.992129477806284,358.33400000005355,0.006916977125761,0.4974423318212527,1.0047139379484682,-0.0589011822974815,0.5614274435218362
9,55,1,atr_pct,0.6,0.0,0.015,0.015,0,1,0.0,10.0,51805,11.992129477806284,358.33400000005355,0.006916977125761,0.4974423318212527,1.0047139379484682,-0.0589011822974815,0.5614274435218362
21,55,2,atr_pct,1.0,0.0,0.015,0.01,200,0,0.0,10.0,50681,11.731939273519936,356.87200000000405,0.0070415343027959,0.4945837690653302,1.0049082225160266,-0.0781175597438719,0.5609837308936177
21,55,2,atr_pct,1.0,0.0,0.015,0.01,200,1,0.0,10.0,50681,11.731939273519936,356.87200000000405,0.0070415343027959,0.4945837690653302,1.0049082225160266,-0.0781175597438719,0.5609837308936177
9,26,1,atr_pct,0.3,0.0,0.02,0.015,0,0,0.0,10.0,51804,11.99189799185941,341.7455000000612,0.0065968940622357,0.4959269554474558,1.0044948110159615,-0.1008923234967277,0.5146053770417702
9,26,1,atr_pct,0.3,0.0,0.02,0.015,0,1,0.0,10.0,51804,11.99189799185941,341.7455000000612,0.0065968940622357,0.4959269554474558,1.0044948110159615,-0.1008923234967277,0.5146053770417702
21,26,2,atr_pct,0.6,0.0,0.015,0.01,200,0,0.0,10.0,44574,10.31825459596057,333.9085000000114,0.0074911046798584,0.4932023152510432,1.0054898718635037,-0.0531510671431754,0.6003256637032728
21,26,2,atr_pct,0.6,0.0,0.015,0.01,200,1,0.0,10.0,44574,10.31825459596057,333.9085000000114,0.0074911046798584,0.4932023152510432,1.0054898718635037,-0.0531510671431754,0.6003256637032728
9,55,1,bps,0.0,120.0,0.015,0.01,0,0,0.0,10.0,37481,8.676324774783463,333.5235000000405,0.0088984685574034,0.4950775059363411,1.0060808894574933,-0.0757475071071899,0.6408646813672239
9,55,1,bps,0.0,120.0,0.015,0.01,0,1,0.0,10.0,37481,8.676324774783463,333.5235000000405,0.0088984685574034,0.4950775059363411,1.0060808894574933,-0.0757475071071899,0.6408646813672239
9,55,1,bps,0.0,120.0,0.015,0.01,200,0,0.0,10.0,37481,8.676324774783463,333.5235000000405,0.0088984685574034,0.4950775059363411,1.0060808894574933,-0.0757475071071899,0.6408646813672239
9,55,1,bps,0.0,120.0,0.015,0.01,200,1,0.0,10.0,37481,8.676324774783463,333.5235000000405,0.0088984685574034,0.4950775059363411,1.0060808894574933,-0.0757475071071899,0.6408646813672239
21,55,1,atr_pct,0.6,0.0,0.015,0.01,200,0,0.0,10.0,51417,11.902312930419182,333.24500000000376,0.0064812221638758,0.4961394091448353,1.0044577738676306,-0.1124033057982544,0.4906297332368411
21,55,1,atr_pct,0.6,0.0,0.015,0.01,200,1,0.0,10.0,51417,11.902312930419182,333.24500000000376,0.0064812221638758,0.4961394091448353,1.0044577738676306,-0.1124033057982544,0.4906297332368411
21,55,1,atr_pct,1.0,0.0,0.015,0.015,200,0,0.0,10.0,51531,11.928702328362816,299.32850000002503,0.0058087073800241,0.496400225107217,1.0039812486015254,-0.0592689536652688,0.4666534771760594
21,55,1,atr_pct,1.0,0.0,0.015,0.015,200,1,0.0,10.0,51531,11.928702328362816,299.32850000002503,0.0058087073800241,0.496400225107217,1.0039812486015254,-0.0592689536652688,0.4666534771760594
9,26,1,atr_pct,0.6,0.0,0.02,0.01,0,0,0.0,10.0,51656,11.957638071722062,292.7749999999827,0.0056677830261728,0.4931469722781477,1.0038740575547005,-0.1054886255890261,0.4528733876482372
9,26,1,atr_pct,0.6,0.0,0.02,0.01,0,1,0.0,10.0,51656,11.957638071722062,292.7749999999827,0.0056677830261728,0.4931469722781477,1.0038740575547005,-0.1054886255890261,0.4528733876482372
21,26,1,atr_pct,0.3,0.0,0.02,0.015,200,0,0.0,10.0,51444,11.908563050984778,265.92299999997465,0.0051691742477251,0.4929826607573284,1.0035461570296944,-0.0762747511054784,0.4204748820279087
21,26,1,atr_pct,0.3,0.0,0.02,0.015,200,1,0.0,10.0,51444,11.908563050984778,265.92299999997465,0.0051691742477251,0.4929826607573284,1.0035461570296944,-0.0762747511054784,0.4204748820279087
9,26,1,bps,0.0,50.0,0.02,0.015,0,0,0.0,10.0,50411,11.669438067863965,241.58100000003685,0.0047922278867714,0.4936620975580726,1.0032733127756923,-0.1112747260715446,0.3799397629589331
9,26,1,bps,0.0,50.0,0.02,0.015,0,1,0.0,10.0,50411,11.669438067863965,241.58100000003685,0.0047922278867714,0.4936620975580726,1.0032733127756923,-0.1112747260715446,0.3799397629589331
9,26,1,bps,0.0,50.0,0.02,0.015,200,0,0.0,10.0,50411,11.669438067863965,241.58100000003685,0.0047922278867714,0.4936620975580726,1.0032733127756923,-0.1112747260715446,0.3799397629589331
9,26,1,bps,0.0,50.0,0.02,0.015,200,1,0.0,10.0,50411,11.669438067863965,241.58100000003685,0.0047922278867714,0.4936620975580726,1.0032733127756923,-0.1112747260715446,0.3799397629589331
9,26,1,bps,0.0,120.0,0.02,0.015,0,0,0.0,10.0,14521,3.3614074345569933,232.3524999999784,0.0160011362853783,0.4972109358859582,1.0107355594937064,-0.0549733289907241,1.0837668853915103
9,26,1,bps,0.0,120.0,0.02,0.015,0,1,0.0,10.0,14521,3.3614074345569933,232.3524999999784,0.0160011362853783,0.4972109358859582,1.0107355594937064,-0.0549733289907241,1.0837668853915103
9,26,1,bps,0.0,120.0,0.02,0.015,200,0,0.0,10.0,14521,3.3614074345569933,232.3524999999784,0.0160011362853783,0.4972109358859582,1.0107355594937064,-0.0549733289907241,1.0837668853915103
9,26,1,bps,0.0,120.0,0.02,0.015,200,1,0.0,10.0,14521,3.3614074345569933,232.3524999999784,0.0160011362853783,0.4972109358859582,1.0107355594937064,-0.0549733289907241,1.0837668853915103
21,55,1,atr_pct,0.6,0.0,0.015,0.015,0,0,0.0,10.0,51728,11.974305059896988,222.92600000006047,0.0043095808846284,0.4973515310856789,1.0029408718678667,-0.0553364276335734,0.3508562207990739
21,55,1,atr_pct,0.6,0.0,0.015,0.015,0,1,0.0,10.0,51728,11.974305059896988,222.92600000006047,0.0043095808846284,0.4973515310856789,1.0029408718678667,-0.0553364276335734,0.3508562207990739
21,55,2,atr_pct,1.0,0.0,0.015,0.01,0,0,0.0,10.0,50819,11.763884334188544,197.09300000000712,0.0038783329069837,0.4942049233554379,1.0026913897322636,-0.0800379435156147,0.3020193141465151
21,55,2,atr_pct,1.0,0.0,0.015,0.01,0,1,0.0,10.0,50819,11.763884334188544,197.09300000000712,0.0038783329069837,0.4942049233554379,1.0026913897322636,-0.0800379435156147,0.3020193141465151
9,26,1,bps,0.0,120.0,0.015,0.01,0,0,0.0,10.0,6215,1.4386851598217558,188.59600000000583,0.0303452936444096,0.5008849557522124,1.0211155872278672,-0.039804268450579,1.5630999123098115
9,26,1,bps,0.0,120.0,0.015,0.01,0,1,0.0,10.0,6215,1.4386851598217558,188.59600000000583,0.0303452936444096,0.5008849557522124,1.0211155872278672,-0.039804268450579,1.5630999123098115
9,26,1,bps,0.0,120.0,0.015,0.01,200,0,0.0,10.0,6215,1.4386851598217558,188.59600000000583,0.0303452936444096,0.5008849557522124,1.0211155872278672,-0.039804268450579,1.5630999123098115
9,26,1,bps,0.0,120.0,0.015,0.01,200,1,0.0,10.0,6215,1.4386851598217558,188.59600000000583,0.0303452936444096,0.5008849557522124,1.0211155872278672,-0.039804268450579,1.5630999123098115
9,26,1,atr_pct,0.6,0.0,0.02,0.015,200,0,0.0,10.0,51702,11.968286425278263,178.90050000007756,0.0034602239758631,0.4960543112452129,1.0023600845931644,-0.0823088851905794,0.2792048842285301
9,26,1,atr_pct,0.6,0.0,0.02,0.015,200,1,0.0,10.0,51702,11.968286425278263,178.90050000007756,0.0034602239758631,0.4960543112452129,1.0023600845931644,-0.0823088851905794,0.2792048842285301
9,55,1,atr_pct,0.3,0.0,0.02,0.01,0,0,0.0,10.0,51818,11.995138795115643,177.6329999999898,0.0034280172912885,0.493959627928519,1.0023368483343162,-0.0971155243512461,0.274790322244932
9,55,1,atr_pct,0.3,0.0,0.02,0.01,0,1,0.0,10.0,51818,11.995138795115643,177.6329999999898,0.0034280172912885,0.493959627928519,1.0023368483343162,-0.0971155243512461,0.274790322244932
9,26,2,atr_pct,1.0,0.0,0.02,0.01,0,0,0.0,10.0,51002,11.806246262466482,177.3990000000373,0.0034782753617512,0.4947649111799537,1.002407355541264,-0.0616890243833396,0.2686810914074838
9,26,2,atr_pct,1.0,0.0,0.02,0.01,0,1,0.0,10.0,51002,11.806246262466482,177.3990000000373,0.0034782753617512,0.4947649111799537,1.002407355541264,-0.0616890243833396,0.2686810914074838
9,26,1,bps,0.0,120.0,0.02,0.01,0,0,0.0,10.0,6698,1.5504928721618858,172.19800000001229,0.0257088683189029,0.4994028068080023,1.0172312484414656,-0.0401914219849642,1.3795433401245083
9,26,1,bps,0.0,120.0,0.02,0.01,0,1,0.0,10.0,6698,1.5504928721618858,172.19800000001229,0.0257088683189029,0.4994028068080023,1.0172312484414656,-0.0401914219849642,1.3795433401245083
9,26,1,bps,0.0,120.0,0.02,0.01,200,0,0.0,10.0,6698,1.5504928721618858,172.19800000001229,0.0257088683189029,0.4994028068080023,1.0172312484414656,-0.0401914219849642,1.3795433401245083
9,26,1,bps,0.0,120.0,0.02,0.01,200,1,0.0,10.0,6698,1.5504928721618858,172.19800000001229,0.0257088683189029,0.4994028068080023,1.0172312484414656,-0.0401914219849642,1.3795433401245083
21,26,1,atr_pct,0.3,0.0,0.015,0.015,200,0,0.0,10.0,51394,11.89698875364108,165.04450000003004,0.0032113573568904,0.494707553410904,1.0022042451650786,-0.0637208755927262,0.2634332402829988
21,26,1,atr_pct,0.3,0.0,0.015,0.015,200,1,0.0,10.0,51394,11.89698875364108,165.04450000003004,0.0032113573568904,0.494707553410904,1.0022042451650786,-0.0637208755927262,0.2634332402829988
21,55,1,atr_pct,0.6,0.0,0.015,0.01,0,0,0.0,10.0,51557,11.93472096298154,158.5239999999975,0.0030747328199855,0.4954516360533002,1.0021060685381002,-0.1127578870204989,0.2414539012690264
21,55,1,atr_pct,0.6,0.0,0.015,0.01,0,1,0.0,10.0,51557,11.93472096298154,158.5239999999975,0.0030747328199855,0.4954516360533002,1.0021060685381002,-0.1127578870204989,0.2414539012690264
9,26,2,atr_pct,0.3,0.0,0.02,0.01,200,0,0.0,10.0,51051,11.817589073863306,154.99400000006068,0.0030360619772396,0.49289925760514,1.0020922715032288,-0.081006461742602,0.2412390876390245
9,26,2,atr_pct,0.3,0.0,0.02,0.01,200,1,0.0,10.0,51051,11.817589073863306,154.99400000006068,0.0030360619772396,0.49289925760514,1.0020922715032288,-0.081006461742602,0.2412390876390245
9,55,1,atr_pct,0.3,0.0,0.015,0.01,0,0,0.0,10.0,51819,11.99537028106252,154.02649999998022,0.0029723942955282,0.4948185028657442,1.002026403547564,-0.0973638435152055,0.2441075036528689
9,55,1,atr_pct,0.3,0.0,0.015,0.01,0,1,0.0,10.0,51819,11.99537028106252,154.02649999998022,0.0029723942955282,0.4948185028657442,1.002026403547564,-0.0973638435152055,0.2441075036528689
21,55,2,atr_pct,1.0,0.0,0.02,0.01,0,0,0.0,10.0,50840,11.768745539072896,153.59900000003313,0.003021223446106,0.4939221085759244,1.0020919671520343,-0.090215387482841,0.2311601797639843
21,55,2,atr_pct,1.0,0.0,0.02,0.01,0,1,0.0,10.0,50840,11.768745539072896,153.59900000003313,0.003021223446106,0.4939221085759244,1.0020919671520343,-0.090215387482841,0.2311601797639843
9,55,1,bps,0.0,120.0,0.015,0.015,0,0,0.0,10.0,47781,11.060630027585407,131.4570000000822,0.0027512400326506,0.4948410456039011,1.0019000834380585,-0.0933989765814063,0.2116964039792211
9,55,1,bps,0.0,120.0,0.015,0.015,0,1,0.0,10.0,47781,11.060630027585407,131.4570000000822,0.0027512400326506,0.4948410456039011,1.0019000834380585,-0.0933989765814063,0.2116964039792211
9,55,1,bps,0.0,120.0,0.015,0.015,200,0,0.0,10.0,47781,11.060630027585407,131.4570000000822,0.0027512400326506,0.4948410456039011,1.0019000834380585,-0.0933989765814063,0.2116964039792211
9,55,1,bps,0.0,120.0,0.015,0.015,200,1,0.0,10.0,47781,11.060630027585407,131.4570000000822,0.0027512400326506,0.4948410456039011,1.0019000834380585,-0.0933989765814063,0.2116964039792211
9,55,2,bps,0.0,50.0,0.02,0.01,0,0,0.0,10.0,50495,11.688882887401377,127.06000000002189,0.0025162887414599,0.4934151896227349,1.0017352927181788,-0.0804942150224734,0.1853012443243597
9,55,2,bps,0.0,50.0,0.02,0.01,0,1,0.0,10.0,50495,11.688882887401377,127.06000000002189,0.0025162887414599,0.4934151896227349,1.0017352927181788,-0.0804942150224734,0.1853012443243597
21,26,2,atr_pct,0.3,0.0,0.02,0.01,200,0,0.0,10.0,50264,11.635409633673488,116.72800000005728,0.002322298265161,0.4929372911029763,1.001619812895015,-0.0932424301838357,0.1750105898043263
21,26,2,atr_pct,0.3,0.0,0.02,0.01,200,1,0.0,10.0,50264,11.635409633673488,116.72800000005728,0.002322298265161,0.4929372911029763,1.001619812895015,-0.0932424301838357,0.1750105898043263
9,26,2,atr_pct,0.6,0.0,0.015,0.01,0,0,0.0,10.0,51234,11.859951002141244,109.8225000000466,0.0021435472537776,0.4928758246476949,1.0014781828568833,-0.0799161907527501,0.1782622059940931
9,26,2,atr_pct,0.6,0.0,0.015,0.01,0,1,0.0,10.0,51234,11.859951002141244,109.8225000000466,0.0021435472537776,0.4928758246476949,1.0014781828568833,-0.0799161907527501,0.1782622059940931
21,55,1,atr_pct,0.6,0.0,0.02,0.01,0,0,0.0,10.0,51558,11.934952448928412,101.89400000000636,0.0019762985375694,0.4933472981884479,1.0013528237816582,-0.1149950110328703,0.1496836198662592
21,55,1,atr_pct,0.6,0.0,0.02,0.01,0,1,0.0,10.0,51558,11.934952448928412,101.89400000000636,0.0019762985375694,0.4933472981884479,1.0013528237816582,-0.1149950110328703,0.1496836198662592
21,55,1,atr_pct,1.0,0.0,0.015,0.015,0,0,0.0,10.0,51599,11.944443372750245,88.06900000000752,0.0017067966433459,0.4953196767379212,1.0011663093438046,-0.0640624907690623,0.1366313067361473
21,55,1,atr_pct,1.0,0.0,0.015,0.015,0,1,0.0,10.0,51599,11.944443372750245,88.06900000000752,0.0017067966433459,0.4953196767379212,1.0011663093438046,-0.0640624907690623,0.1366313067361473
9,26,2,atr_pct,1.0,0.0,0.02,0.01,200,0,0.0,10.0,50699,11.736106020563668,86.03400000003674,0.0016969565474671,0.4945659677705675,1.0011778385314452,-0.0632828306984591,0.1307309605583985
9,26,2,atr_pct,1.0,0.0,0.02,0.01,200,1,0.0,10.0,50699,11.736106020563668,86.03400000003674,0.0016969565474671,0.4945659677705675,1.0011778385314452,-0.0632828306984591,0.1307309605583985
9,55,2,bps,0.0,50.0,0.02,0.01,200,0,0.0,10.0,50325,11.6495302764328,83.49200000001343,0.0016590561351219,0.49351217088922,1.0011464217832553,-0.0823287915942632,0.1215428481504978
9,55,2,bps,0.0,50.0,0.02,0.01,200,1,0.0,10.0,50325,11.6495302764328,83.49200000001343,0.0016590561351219,0.49351217088922,1.0011464217832553,-0.0823287915942632,0.1215428481504978
21,26,1,atr_pct,0.3,0.0,0.015,0.015,0,0,0.0,10.0,51430,11.905322247728543,82.19200000003127,0.0015981333851843,0.4946140384989306,1.0010956589572737,-0.0637208755927261,0.1318438934302373
21,26,1,atr_pct,0.3,0.0,0.015,0.015,0,1,0.0,10.0,51430,11.905322247728543,82.19200000003127,0.0015981333851843,0.4946140384989306,1.0010956589572737,-0.0637208755927261,0.1318438934302373
21,26,1,atr_pct,0.6,0.0,0.02,0.01,200,0,0.0,10.0,44541,10.310615559713728,62.59099999999455,0.0014052446060931,0.4946453829056375,1.0010187304243594,-0.0857074356121602,0.1085536378418019
21,26,1,atr_pct,0.6,0.0,0.02,0.01,200,1,0.0,10.0,44541,10.310615559713728,62.59099999999455,0.0014052446060931,0.4946453829056375,1.0010187304243594,-0.0857074356121602,0.1085536378418019
21,26,1,atr_pct,0.6,0.0,0.02,0.01,0,0,0.0,10.0,45041,10.426358533150715,45.85400000000379,0.0010180502209099,0.494438400568371,1.0007380586254255,-0.0894461994974047,0.0785995576074717
21,26,1,atr_pct,0.6,0.0,0.02,0.01,0,1,0.0,10.0,45041,10.426358533150715,45.85400000000379,0.0010180502209099,0.494438400568371,1.0007380586254255,-0.0894461994974047,0.0785995576074717
9,26,2,atr_pct,0.6,0.0,0.02,0.01,200,0,0.0,10.0,50961,11.79675533864465,45.19400000005689,0.0008868350307108,0.4910225466533231,1.0006124763301365,-0.0641415391306239,0.0713607896108843
9,26,2,atr_pct,0.6,0.0,0.02,0.01,200,1,0.0,10.0,50961,11.79675533864465,45.19400000005689,0.0008868350307108,0.4910225466533231,1.0006124763301365,-0.0641415391306239,0.0713607896108843
9,55,1,bps,0.0,50.0,0.02,0.01,200,0,0.0,10.0,50648,11.724300237273097,42.02900000004797,0.0008298254620132,0.4929316063812983,1.000566992851579,-0.1030512617758478,0.0625756003292131
9,55,1,bps,0.0,50.0,0.02,0.01,200,1,0.0,10.0,50648,11.724300237273097,42.02900000004797,0.0008298254620132,0.4929316063812983,1.000566992851579,-0.1030512617758478,0.0625756003292131
9,26,2,atr_pct,0.6,0.0,0.02,0.01,0,0,0.0,10.0,51266,11.867358552441212,41.29600000007059,0.0008055241290537,0.4921585456247805,1.000554293368303,-0.0640710091298921,0.065288989916158
9,26,2,atr_pct,0.6,0.0,0.02,0.01,0,1,0.0,10.0,51266,11.867358552441212,41.29600000007059,0.0008055241290537,0.4921585456247805,1.000554293368303,-0.0640710091298921,0.065288989916158
9,55,1,atr_pct,0.3,0.0,0.015,0.015,0,0,0.0,10.0,51825,11.996759196743763,19.67850000004944,0.0003797105644003,0.4972310660877955,1.0002581375946782,-0.0631027144318643,0.031492811854883
9,55,1,atr_pct,0.3,0.0,0.015,0.015,0,1,0.0,10.0,51825,11.996759196743763,19.67850000004944,0.0003797105644003,0.4972310660877955,1.0002581375946782,-0.0631027144318643,0.031492811854883
9,55,1,atr_pct,0.6,0.0,0.02,0.015,200,0,0.0,10.0,51759,11.98148112425008,19.58650000006685,0.0003784172800878,0.4956432697695087,1.000257473151147,-0.080756645519207,0.0299013424260166
9,55,1,atr_pct,0.6,0.0,0.02,0.015,200,1,0.0,10.0,51759,11.98148112425008,19.58650000006685,0.0003784172800878,0.4956432697695087,1.000257473151147,-0.080756645519207,0.0299013424260166
21,55,1,bps,0.0,50.0,0.02,0.01,200,0,0.0,10.0,47681,11.03748143289801,18.64600000003969,0.0003910572345386,0.4941800717266836,1.000271470616284,-0.1127914706421508,0.0281980759630357
21,55,1,bps,0.0,50.0,0.02,0.01,200,1,0.0,10.0,47681,11.03748143289801,18.64600000003969,0.0003910572345386,0.4941800717266836,1.000271470616284,-0.1127914706421508,0.0281980759630357
9,26,2,bps,0.0,120.0,0.02,0.01,0,0,0.0,10.0,2986,0.6912170373656898,14.5089999999999,0.0048590087073007,0.4933020763563295,1.0024923964643666,-0.0272430521212247,0.1206086961072584
9,26,2,bps,0.0,120.0,0.02,0.01,0,1,0.0,10.0,2986,0.6912170373656898,14.5089999999999,0.0048590087073007,0.4933020763563295,1.0024923964643666,-0.0272430521212247,0.1206086961072584
9,26,2,bps,0.0,120.0,0.02,0.01,200,0,0.0,10.0,2986,0.6912170373656898,14.5089999999999,0.0048590087073007,0.4933020763563295,1.0024923964643666,-0.0272430521212247,0.1206086961072584
9,26,2,bps,0.0,120.0,0.02,0.01,200,1,0.0,10.0,2986,0.6912170373656898,14.5089999999999,0.0048590087073007,0.4933020763563295,1.0024923964643666,-0.0272430521212247,0.1206086961072584
21,55,1,bps,0.0,50.0,0.02,0.01,0,0,0.0,10.0,47695,11.040722236154243,9.825000000039893,0.0002059964356859,0.4942237131774819,1.0001428997977462,-0.1128440347246625,0.0148084445348279
21,55,1,bps,0.0,50.0,0.02,0.01,0,1,0.0,10.0,47695,11.040722236154243,9.825000000039893,0.0002059964356859,0.4942237131774819,1.0001428997977462,-0.1128440347246625,0.0148084445348279
9,26,2,atr_pct,0.6,0.0,0.015,0.01,200,0,0.0,10.0,50910,11.784949555354077,7.88400000003395,0.0001548615203306,0.4915144372421921,1.000107162262682,-0.0773254890648692,0.0127777183544335
9,26,2,atr_pct,0.6,0.0,0.015,0.01,200,1,0.0,10.0,50910,11.784949555354077,7.88400000003395,0.0001548615203306,0.4915144372421921,1.000107162262682,-0.0773254890648692,0.0127777183544335
21,26,2,atr_pct,0.6,0.0,0.02,0.01,200,0,0.0,10.0,44780,10.365940701016608,-0.6119999999677361,-1.3666815541932473e-05,0.49213934792318,0.9999900594945752,-0.0770794716768609,-0.0010715196205378
21,26,2,atr_pct,0.6,0.0,0.02,0.01,200,1,0.0,10.0,44780,10.365940701016608,-0.6119999999677361,-1.3666815541932473e-05,0.49213934792318,0.9999900594945752,-0.0770794716768609,-0.0010715196205378
9,26,1,atr_pct,0.6,0.0,0.015,0.01,0,0,0.0,10.0,51662,11.959026987403304,-24.6789999999952,-0.0004777012117222,0.4943672331694476,0.9996738388463364,-0.121458821972314,-0.0394297472262894
9,26,1,atr_pct,0.6,0.0,0.015,0.01,0,1,0.0,10.0,51662,11.959026987403304,-24.6789999999952,-0.0004777012117222,0.4943672331694476,0.9996738388463364,-0.121458821972314,-0.0394297472262894
21,26,1,atr_pct,1.0,0.0,0.02,0.015,0,0,0.0,10.0,36695,8.49437682054052,-33.32149999998762,-0.0009080664940724,0.493118953535904,0.9993419052114212,-0.0806673373687667,-0.0728403275879379
21,26,1,atr_pct,1.0,0.0,0.02,0.015,0,1,0.0,10.0,36695,8.49437682054052,-33.32149999998762,-0.0009080664940724,0.493118953535904,0.9993419052114212,-0.0806673373687667,-0.0728403275879379
21,26,1,atr_pct,1.0,0.0,0.02,0.015,200,0,0.0,10.0,36695,8.49437682054052,-33.32149999998762,-0.0009080664940724,0.493118953535904,0.9993419052114212,-0.0806673373687667,-0.0728403275879379
21,26,1,atr_pct,1.0,0.0,0.02,0.015,200,1,0.0,10.0,36695,8.49437682054052,-33.32149999998762,-0.0009080664940724,0.493118953535904,0.9993419052114212,-0.0806673373687667,-0.0728403275879379
21,55,2,atr_pct,0.3,0.0,0.02,0.01,0,0,0.0,10.0,51402,11.898840641216072,-33.62199999994559,-0.0006540990622922,0.4928796544881522,0.9995512977253972,-0.0683734972509219,-0.0482728748528717
21,55,2,atr_pct,0.3,0.0,0.02,0.01,0,1,0.0,10.0,51402,11.898840641216072,-33.62199999994559,-0.0006540990622922,0.4928796544881522,0.9995512977253972,-0.0683734972509219,-0.0482728748528717
9,55,2,atr_pct,0.3,0.0,0.02,0.01,0,0,0.0,10.0,51449,11.909720480719148,-40.60399999995258,-0.0007892087309753,0.4930124978133686,0.9994594505795202,-0.0842400975166662,-0.0611358039004747
9,55,2,atr_pct,0.3,0.0,0.02,0.01,0,1,0.0,10.0,51449,11.909720480719148,-40.60399999995258,-0.0007892087309753,0.4930124978133686,0.9994594505795202,-0.0842400975166662,-0.0611358039004747
9,55,2,atr_pct,0.3,0.0,0.02,0.01,200,0,0.0,10.0,51312,11.878006905997417,-49.45899999995666,-0.0009638875896468,0.4933933582787652,0.9993379496904684,-0.0737046181285129,-0.0750875849406346
9,55,2,atr_pct,0.3,0.0,0.02,0.01,200,1,0.0,10.0,51312,11.878006905997417,-49.45899999995666,-0.0009638875896468,0.4933933582787652,0.9993379496904684,-0.0737046181285129,-0.0750875849406346
21,26,1,atr_pct,0.6,0.0,0.015,0.01,200,0,0.0,10.0,44801,10.370801905900962,-56.34200000000232,-0.0012576058570121,0.4938505836923283,0.9990862664708852,-0.0928538336569785,-0.1022355868722271
21,26,1,atr_pct,0.6,0.0,0.015,0.01,200,1,0.0,10.0,44801,10.370801905900962,-56.34200000000232,-0.0012576058570121,0.4938505836923283,0.9990862664708852,-0.0928538336569785,-0.1022355868722271
9,26,1,atr_pct,1.0,0.0,0.015,0.015,0,0,0.0,10.0,51629,11.951387951156464,-61.57649999996033,-0.0011926727226938,0.4954192411241744,0.999185788302513,-0.0625411906854084,-0.093941102184088
9,26,1,atr_pct,1.0,0.0,0.015,0.015,0,1,0.0,10.0,51629,11.951387951156464,-61.57649999996033,-0.0011926727226938,0.4954192411241744,0.999185788302513,-0.0625411906854084,-0.093941102184088
9,55,1,bps,0.0,50.0,0.015,0.01,0,0,0.0,10.0,50721,11.741198711394896,-70.49999999999699,-0.0013899568226177,0.4935825397764239,0.9990523364979697,-0.0895629677563256,-0.1043650627385492
9,55,1,bps,0.0,50.0,0.015,0.01,0,1,0.0,10.0,50721,11.741198711394896,-70.49999999999699,-0.0013899568226177,0.4935825397764239,0.9990523364979697,-0.0895629677563256,-0.1043650627385492
9,26,2,bps,0.0,120.0,0.015,0.01,0,0,0.0,10.0,2714,0.6282528598159687,-73.30850000000098,-0.0270112380250556,0.4918938835666912,0.9861428489607676,-0.0225978160027199,-0.7204473238342877
9,26,2,bps,0.0,120.0,0.015,0.01,0,1,0.0,10.0,2714,0.6282528598159687,-73.30850000000098,-0.0270112380250556,0.4918938835666912,0.9861428489607676,-0.0225978160027199,-0.7204473238342877
9,26,2,bps,0.0,120.0,0.015,0.01,200,0,0.0,10.0,2714,0.6282528598159687,-73.30850000000098,-0.0270112380250556,0.4918938835666912,0.9861428489607676,-0.0225978160027199,-0.7204473238342877
9,26,2,bps,0.0,120.0,0.015,0.01,200,1,0.0,10.0,2714,0.6282528598159687,-73.30850000000098,-0.0270112380250556,0.4918938835666912,0.9861428489607676,-0.0225978160027199,-0.7204473238342877
21,55,2,atr_pct,0.3,0.0,0.02,0.01,200,0,0.0,10.0,51139,11.837959837188215,-78.99199999994559,-0.0015446528090096,0.4927745947320049,0.9989362366294976,-0.0750819215395744,-0.1157336544826636
21,55,2,atr_pct,0.3,0.0,0.02,0.01,200,1,0.0,10.0,51139,11.837959837188215,-78.99199999994559,-0.0015446528090096,0.4927745947320049,0.9989362366294976,-0.0750819215395744,-0.1157336544826636
9,55,1,bps,0.0,50.0,0.02,0.01,0,0,0.0,10.0,50665,11.728235498369951,-125.05499999995128,-0.00246827198263,0.492292509622027,0.9983195629226906,-0.1110164616953949,-0.1866002124771835
9,55,1,bps,0.0,50.0,0.02,0.01,0,1,0.0,10.0,50665,11.728235498369951,-125.05499999995128,-0.00246827198263,0.492292509622027,0.9983195629226906,-0.1110164616953949,-0.1866002124771835
9,26,1,atr_pct,1.0,0.0,0.02,0.01,0,0,0.0,10.0,51354,11.88772931576612,-129.99400000001265,-0.002531331541847,0.4925614363048642,0.998266391484954,-0.1091157771684784,-0.1891538087413203
9,26,1,atr_pct,1.0,0.0,0.02,0.01,0,1,0.0,10.0,51354,11.88772931576612,-129.99400000001265,-0.002531331541847,0.4925614363048642,0.998266391484954,-0.1091157771684784,-0.1891538087413203
9,55,1,bps,0.0,50.0,0.015,0.01,200,0,0.0,10.0,50710,11.73865236597928,-130.60249999999058,-0.0025754782094259,0.4938276474068231,0.998240750207341,-0.0854362974824111,-0.1940792597017195
9,55,1,bps,0.0,50.0,0.015,0.01,200,1,0.0,10.0,50710,11.73865236597928,-130.60249999999058,-0.0025754782094259,0.4938276474068231,0.998240750207341,-0.0854362974824111,-0.1940792597017195
21,26,2,atr_pct,0.6,0.0,0.02,0.01,0,0,0.0,10.0,44897,10.393024556800864,-133.92899999996644,-0.0029830278192299,0.4920596030915206,0.9978309794515152,-0.0829424800846388,-0.2365272806440893
